date,value
2000-01-01,70000
2000-02-01,74500
2000-03-01,74500
2000-04-01,74500
2000-05-01,74000
2000-06-01,80000
2000-07-01,84000
2000-08-01,80000
2000-09-01,77500
2000-10-01,75000
2000-11-01,72000
2000-12-01,72500
2001-01-01,74000
2001-02-01,76000
2001-03-01,77250
2001-04-01,76000
2001-05-01,75000
2001-06-01,73000
2001-07-01,80000
2001-08-01,85000
2001-09-01,85000
2001-10-01,82500
2001-11-01,82000
2001-12-01,85000
2002-01-01,87000
2002-02-01,88250
2002-03-01,89000
2002-04-01,84250
2002-05-01,79000
2002-06-01,81250
2002-07-01,85000
2002-08-01,86500
2002-09-01,86000
2002-10-01,90000
2002-11-01,86000
2002-12-01,90000
2003-01-01,90000
2003-02-01,90000
2003-03-01,91000
2003-04-01,93000
2003-05-01,92000
2003-06-01,92000
2003-07-01,95000
2003-08-01,95000
2003-09-01,93000
2003-10-01,90000
2003-11-01,98500
2003-12-01,99500
2004-01-01,100000
2004-02-01,98000
2004-03-01,98500
2004-04-01,100000
2004-05-01,100000
2004-06-01,103000
2004-07-01,105000
2004-08-01,110000
2004-09-01,111500
2004-10-01,110000
2004-11-01,110000
2004-12-01,111000
2005-01-01,111000
2005-02-01,115000
2005-03-01,112549
2005-04-01,114000
2005-05-01,115000
2005-06-01,120000
2005-07-01,121000
2005-08-01,120000
2005-09-01,120500
2005-10-01,123000
2005-11-01,126000
2005-12-01,128000
2006-01-01,130000
2006-02-01,130000
2006-03-01,128000
2006-04-01,127500
2006-05-01,125500
2006-06-01,130000
2006-07-01,132000
2006-08-01,130000
2006-09-01,132000
2006-10-01,135000
2006-11-01,138000
2006-12-01,139500
2007-01-01,137500
2007-02-01,137000
2007-03-01,130500
2007-04-01,130500
2007-05-01,135000
2007-06-01,140000
2007-07-01,135000
2007-08-01,135000
2007-09-01,140000
2007-10-01,144500
2007-11-01,136000
2007-12-01,120000
2008-01-01,122500
2008-02-01,128000
2008-03-01,134000
2008-04-01,130000
2008-05-01,118250
2008-06-01,107250
2008-07-01,125000
2008-08-01,82500
2008-09-01,79500
2008-10-01,54000
2008-11-01,90250
2008-12-01,100000
2009-01-01,95000
2009-02-01,93250
2009-03-01,84000
2009-04-01,90000
2009-05-01,54500
2009-06-01,74000
2009-07-01,120000
2009-08-01,119000
2009-09-01,125000
2009-10-01,118000
2009-11-01,122500
2009-12-01,135000
2010-01-01,136000
2010-02-01,135000
2010-03-01,138000
2010-04-01,125750
2010-05-01,115000
2010-06-01,86000
2010-07-01,62000
2010-08-01,60000
2010-09-01,50000
2010-10-01,53500
2010-11-01,70000
2010-12-01,86250
2011-01-01,79000
2011-02-01,79000
2011-03-01,95000
2011-04-01,125000
2011-05-01,125000
2011-06-01,119000
2011-07-01,101500
2011-08-01,98000
2011-09-01,75000
2011-10-01,63000
2011-11-01,63000
2011-12-01,63000
2012-01-01,75000
2012-02-01,60000
2012-03-01,55000
2012-04-01,51000
2012-05-01,42000
2012-06-01,41500
2012-07-01,36500
2012-08-01,59000
2012-09-01,87750
2012-10-01,100500
2012-11-01,72500
2012-12-01,95000
2013-01-01,95000
2013-02-01,75000
2013-03-01,66000
2013-04-01,59000
2013-05-01,55000
2013-06-01,27250
2013-07-01,88000
2013-08-01,85000
2013-09-01,65000
2013-10-01,39750
2013-11-01,45500
2013-12-01,106000
2014-01-01,108000
2014-02-01,108500
2014-03-01,82500
2014-04-01,46000
2014-05-01,43000
2014-06-01,46000
2014-07-01,82000
2014-08-01,82000
2014-09-01,81750
2014-10-01,38000
2014-11-01,53000
2014-12-01,91250
2015-01-01,125000
2015-02-01,122500
2015-03-01,80000
2015-04-01,51000
2015-05-01,52500
2015-06-01,76000
2015-07-01,87500
2015-08-01,84000
2015-09-01,60000
2015-10-01,52000
2015-11-01,46750
2015-12-01,84000
2016-01-01,72500
2016-02-01,72500
2016-03-01,84500
2016-04-01,95000
2016-05-01,84500
2016-06-01,68000
2016-07-01,52000
2016-08-01,60000
2016-09-01,37750
2016-10-01,44000
2016-11-01,85000
2016-12-01,98500
2017-01-01,100000
