date,value
2000-01-01,213500
2000-02-01,213750
2000-03-01,220500
2000-04-01,216000
2000-05-01,235000
2000-06-01,212500
2000-07-01,199000
2000-08-01,190000
2000-09-01,194500
2000-10-01,197500
2000-11-01,238000
2000-12-01,220000
2001-01-01,236500
2001-02-01,245000
2001-03-01,268500
2001-04-01,271000
2001-05-01,240000
2001-06-01,201000
2001-07-01,199750
2001-08-01,202000
2001-09-01,206000
2001-10-01,215000
2001-11-01,227250
2001-12-01,232250
2002-01-01,227500
2002-02-01,231750
2002-03-01,235000
2002-04-01,235000
2002-05-01,230500
2002-06-01,240000
2002-07-01,245000
2002-08-01,250000
2002-09-01,235250
2002-10-01,216500
2002-11-01,223500
2002-12-01,224500
2003-01-01,239000
2003-02-01,224500
2003-03-01,230000
2003-04-01,240500
2003-05-01,244500
2003-06-01,245500
2003-07-01,242000
2003-08-01,251000
2003-09-01,275000
2003-10-01,265000
2003-11-01,233000
2003-12-01,218000
2004-01-01,210000
2004-02-01,213000
2004-03-01,220000
2004-04-01,227500
2004-05-01,232000
2004-06-01,240000
2004-07-01,237500
2004-08-01,240500
2004-09-01,237000
2004-10-01,237000
2004-11-01,225000
2004-12-01,223000
2005-01-01,229500
2005-02-01,248750
2005-03-01,242000
2005-04-01,240000
2005-05-01,255000
2005-06-01,256250
2005-07-01,268000
2005-08-01,268750
2005-09-01,275000
2005-10-01,266000
2005-11-01,260500
2005-12-01,255000
2006-01-01,270000
2006-02-01,261500
2006-03-01,260000
2006-04-01,260000
2006-05-01,265000
2006-06-01,270000
2006-07-01,278000
2006-08-01,281750
2006-09-01,298750
2006-10-01,310000
2006-11-01,313500
2006-12-01,295000
2007-01-01,285000
2007-02-01,306000
2007-03-01,295000
2007-04-01,256500
2007-05-01,255500
2007-06-01,253000
2007-07-01,253500
2007-08-01,291750
2007-09-01,365000
2007-10-01,429000
2007-11-01,455500
2007-12-01,492500
2008-01-01,600000
2008-02-01,709000
2008-03-01,688250
2008-04-01,518000
2008-05-01,450000
2008-06-01,400000
2008-07-01,324000
2008-08-01,321500
2008-09-01,311500
2008-10-01,295000
2008-11-01,295000
2008-12-01,300000
2009-01-01,337000
2009-02-01,317500
2009-03-01,273000
2009-04-01,276750
2009-05-01,317000
2009-06-01,331000
2009-07-01,300000
2009-08-01,275000
2009-09-01,281750
2009-10-01,272500
2009-11-01,250000
2009-12-01,248750
2010-01-01,260000
2010-02-01,269000
2010-03-01,250000
2010-04-01,222500
2010-05-01,250000
2010-06-01,248000
2010-07-01,257000
2010-08-01,248000
2010-09-01,276000
2010-10-01,291000
2010-11-01,292500
2010-12-01,281000
2011-01-01,240000
2011-02-01,225000
2011-03-01,225000
2011-04-01,200500
2011-05-01,195000
2011-06-01,195000
2011-07-01,225000
2011-08-01,250000
2011-09-01,246500
2011-10-01,257500
2011-11-01,241000
2011-12-01,243250
2012-01-01,233500
2012-02-01,211000
2012-03-01,190000
2012-04-01,198000
2012-05-01,202000
2012-06-01,215000
2012-07-01,214000
2012-08-01,210500
2012-09-01,208000
2012-10-01,206500
2012-11-01,227500
2012-12-01,254000
2013-01-01,246750
2013-02-01,249750
2013-03-01,227000
2013-04-01,252000
2013-05-01,246000
2013-06-01,238750
2013-07-01,261500
2013-08-01,256000
2013-09-01,275000
2013-10-01,275000
2013-11-01,282000
2013-12-01,272500
2014-01-01,265000
2014-02-01,224500
2014-03-01,229500
2014-04-01,241000
2014-05-01,241250
2014-06-01,257500
2014-07-01,275000
2014-08-01,286500
2014-09-01,289750
2014-10-01,312000
2014-11-01,293500
2014-12-01,286750
2015-01-01,284000
2015-02-01,275000
2015-03-01,280000
2015-04-01,283500
2015-05-01,298750
2015-06-01,314000
2015-07-01,290986
2015-08-01,293750
2015-09-01,290000
2015-10-01,284000
2015-11-01,285750
2015-12-01,282500
2016-01-01,296250
2016-02-01,293000
2016-03-01,278000
2016-04-01,276500
2016-05-01,282000
2016-06-01,305000
2016-07-01,310000
2016-08-01,315000
2016-09-01,310000
2016-10-01,295250
2016-11-01,280000
2016-12-01,254000
2017-01-01,260000
