date,value
2000-01-01,103000
2000-02-01,101000
2000-03-01,105000
2000-04-01,98000
2000-05-01,99000
2000-06-01,93500
2000-07-01,91500
2000-08-01,91000
2000-09-01,93500
2000-10-01,92000
2000-11-01,94500
2000-12-01,93500
2001-01-01,100000
2001-02-01,105000
2001-03-01,111500
2001-04-01,111500
2001-05-01,95000
2001-06-01,95000
2001-07-01,95000
2001-08-01,107000
2001-09-01,118000
2001-10-01,123000
2001-11-01,115000
2001-12-01,110000
2002-01-01,113000
2002-02-01,119500
2002-03-01,117000
2002-04-01,117000
2002-05-01,105000
2002-06-01,105000
2002-07-01,115500
2002-08-01,119000
2002-09-01,122000
2002-10-01,115000
2002-11-01,115000
2002-12-01,115000
2003-01-01,122000
2003-02-01,125000
2003-03-01,125000
2003-04-01,115250
2003-05-01,120000
2003-06-01,130000
2003-07-01,132500
2003-08-01,136000
2003-09-01,143000
2003-10-01,143000
2003-11-01,135000
2003-12-01,130000
2004-01-01,135000
2004-02-01,136000
2004-03-01,140000
2004-04-01,136500
2004-05-01,136000
2004-06-01,140000
2004-07-01,141000
2004-08-01,140000
2004-09-01,143000
2004-10-01,140000
2004-11-01,150000
2004-12-01,155000
2005-01-01,155000
2005-02-01,156750
2005-03-01,155250
2005-04-01,160000
2005-05-01,160000
2005-06-01,171000
2005-07-01,177000
2005-08-01,180000
2005-09-01,175000
2005-10-01,174000
2005-11-01,180000
2005-12-01,195000
2006-01-01,200000
2006-02-01,202500
2006-03-01,194500
2006-04-01,195250
2006-05-01,199000
2006-06-01,207500
2006-07-01,203500
2006-08-01,200000
2006-09-01,207000
2006-10-01,211000
2006-11-01,224000
2006-12-01,203500
2007-01-01,207500
2007-02-01,210000
2007-03-01,225000
2007-04-01,206500
2007-05-01,214000
2007-06-01,212000
2007-07-01,210000
2007-08-01,196000
2007-09-01,200000
2007-10-01,200000
2007-11-01,200000
2007-12-01,190000
2008-01-01,190000
2008-02-01,196500
2008-03-01,198000
2008-04-01,195000
2008-05-01,165000
2008-06-01,158000
2008-07-01,185000
2008-08-01,197500
2008-09-01,195000
2008-10-01,167500
2008-11-01,155000
2008-12-01,152000
2009-01-01,116500
2009-02-01,87000
2009-03-01,55000
2009-04-01,66500
2009-05-01,66500
2009-06-01,90500
2009-07-01,50000
2009-08-01,56750
2009-09-01,68500
2009-10-01,85000
2009-11-01,110500
2009-12-01,110000
2010-01-01,116000
2010-02-01,104500
2010-03-01,85000
2010-04-01,54750
2010-05-01,62500
2010-06-01,85000
2010-07-01,91000
2010-08-01,77500
2010-09-01,84500
2010-10-01,80250
2010-11-01,80000
2010-12-01,72500
2011-01-01,125500
2011-02-01,133000
2011-03-01,133000
2011-04-01,70500
2011-05-01,75500
2011-06-01,50500
2011-07-01,46500
2011-08-01,48000
2011-09-01,74000
2011-10-01,45000
2011-11-01,77000
2011-12-01,50350
2012-01-01,60000
2012-02-01,60250
2012-03-01,51500
2012-04-01,50750
2012-05-01,49500
2012-06-01,50000
2012-07-01,50500
2012-08-01,62000
2012-09-01,62500
2012-10-01,64250
2012-11-01,52500
2012-12-01,48000
2013-01-01,50000
2013-02-01,61000
2013-03-01,55000
2013-04-01,55000
2013-05-01,87250
2013-06-01,89500
2013-07-01,76500
2013-08-01,62000
2013-09-01,64500
2013-10-01,102250
2013-11-01,94500
2013-12-01,79000
2014-01-01,60000
2014-02-01,48250
2014-03-01,62000
2014-04-01,59299
2014-05-01,68500
2014-06-01,66500
2014-07-01,82500
2014-08-01,80000
2014-09-01,86500
2014-10-01,77000
2014-11-01,94500
2014-12-01,94500
2015-01-01,82000
2015-02-01,81000
2015-03-01,70000
2015-04-01,71000
2015-05-01,70500
2015-06-01,90000
2015-07-01,100500
2015-08-01,124500
2015-09-01,122500
2015-10-01,125000
2015-11-01,105000
2015-12-01,125000
2016-01-01,104500
2016-02-01,100000
2016-03-01,90000
2016-04-01,90000
2016-05-01,100000
2016-06-01,100000
2016-07-01,112000
2016-08-01,112500
2016-09-01,127500
2016-10-01,127500
2016-11-01,125000
2016-12-01,82500
2017-01-01,96000
