date,value
2000-01-01,135000
2000-02-01,135000
2000-03-01,133750
2000-04-01,133500
2000-05-01,135000
2000-06-01,141500
2000-07-01,145000
2000-08-01,146000
2000-09-01,149000
2000-10-01,149500
2000-11-01,147000
2000-12-01,151250
2001-01-01,153000
2001-02-01,155000
2001-03-01,150000
2001-04-01,145500
2001-05-01,145000
2001-06-01,151000
2001-07-01,158500
2001-08-01,158500
2001-09-01,164000
2001-10-01,166500
2001-11-01,165000
2001-12-01,166250
2002-01-01,165500
2002-02-01,170000
2002-03-01,163000
2002-04-01,157000
2002-05-01,157000
2002-06-01,164000
2002-07-01,166500
2002-08-01,168000
2002-09-01,175000
2002-10-01,175000
2002-11-01,179500
2002-12-01,182000
2003-01-01,185000
2003-02-01,185500
2003-03-01,193000
2003-04-01,191500
2003-05-01,195000
2003-06-01,197500
2003-07-01,195000
2003-08-01,198000
2003-09-01,199500
2003-10-01,212500
2003-11-01,215000
2003-12-01,215000
2004-01-01,208500
2004-02-01,213750
2004-03-01,215000
2004-04-01,217500
2004-05-01,219000
2004-06-01,221500
2004-07-01,230500
2004-08-01,231000
2004-09-01,233000
2004-10-01,234000
2004-11-01,237000
2004-12-01,238000
2005-01-01,240000
2005-02-01,240000
2005-03-01,240000
2005-04-01,232000
2005-05-01,238000
2005-06-01,244000
2005-07-01,245000
2005-08-01,248500
2005-09-01,250000
2005-10-01,250000
2005-11-01,254900
2005-12-01,254000
2006-01-01,256750
2006-02-01,257500
2006-03-01,263000
2006-04-01,260000
2006-05-01,262500
2006-06-01,269000
2006-07-01,275000
2006-08-01,275000
2006-09-01,267250
2006-10-01,263000
2006-11-01,262000
2006-12-01,264000
2007-01-01,267500
2007-02-01,261750
2007-03-01,260000
2007-04-01,246500
2007-05-01,245000
2007-06-01,245000
2007-07-01,250000
2007-08-01,252500
2007-09-01,260000
2007-10-01,262500
2007-11-01,255000
2007-12-01,256500
2008-01-01,255000
2008-02-01,252750
2008-03-01,243500
2008-04-01,232500
2008-05-01,230000
2008-06-01,231500
2008-07-01,236750
2008-08-01,229000
2008-09-01,228750
2008-10-01,229500
2008-11-01,224000
2008-12-01,212000
2009-01-01,210000
2009-02-01,212500
2009-03-01,215000
2009-04-01,196000
2009-05-01,170000
2009-06-01,162500
2009-07-01,170500
2009-08-01,171250
2009-09-01,182000
2009-10-01,195000
2009-11-01,197500
2009-12-01,191000
2010-01-01,186250
2010-02-01,185000
2010-03-01,188750
2010-04-01,194000
2010-05-01,160000
2010-06-01,162500
2010-07-01,170000
2010-08-01,185000
2010-09-01,190000
2010-10-01,190000
2010-11-01,189000
2010-12-01,175000
2011-01-01,177000
2011-02-01,170000
2011-03-01,169450
2011-04-01,160000
2011-05-01,152000
2011-06-01,150000
2011-07-01,141500
2011-08-01,146750
2011-09-01,147500
2011-10-01,155000
2011-11-01,152500
2011-12-01,146250
2012-01-01,150000
2012-02-01,145000
2012-03-01,145000
2012-04-01,138000
2012-05-01,132500
2012-06-01,131250
2012-07-01,136000
2012-08-01,128750
2012-09-01,135000
2012-10-01,135000
2012-11-01,156000
2012-12-01,165000
2013-01-01,167000
2013-02-01,149500
2013-03-01,154500
2013-04-01,149000
2013-05-01,156500
2013-06-01,149000
2013-07-01,148750
2013-08-01,156000
2013-09-01,160000
2013-10-01,170000
2013-11-01,162000
2013-12-01,162000
2014-01-01,161750
2014-02-01,157000
2014-03-01,151000
2014-04-01,154000
2014-05-01,169500
2014-06-01,174000
2014-07-01,180000
2014-08-01,170000
2014-09-01,180000
2014-10-01,195000
2014-11-01,187000
2014-12-01,194500
2015-01-01,189000
2015-02-01,189500
2015-03-01,174000
2015-04-01,177500
2015-05-01,190000
2015-06-01,191000
2015-07-01,192500
2015-08-01,192000
2015-09-01,190000
2015-10-01,189000
2015-11-01,190000
2015-12-01,196000
2016-01-01,195500
2016-02-01,191000
2016-03-01,185000
2016-04-01,189500
2016-05-01,192000
2016-06-01,200000
2016-07-01,210000
2016-08-01,215000
2016-09-01,218500
2016-10-01,218250
2016-11-01,219500
2016-12-01,215000
2017-01-01,215000
