date,value
2000-01-01,167500
2000-02-01,168500
2000-03-01,170000
2000-04-01,170250
2000-05-01,168000
2000-06-01,169000
2000-07-01,171250
2000-08-01,172750
2000-09-01,170000
2000-10-01,169000
2000-11-01,173000
2000-12-01,175000
2001-01-01,178750
2001-02-01,165000
2001-03-01,171000
2001-04-01,175000
2001-05-01,184000
2001-06-01,190000
2001-07-01,200000
2001-08-01,204000
2001-09-01,210000
2001-10-01,208000
2001-11-01,206000
2001-12-01,211000
2002-01-01,211000
2002-02-01,203500
2002-03-01,193500
2002-04-01,189000
2002-05-01,192000
2002-06-01,196000
2002-07-01,209000
2002-08-01,217500
2002-09-01,218000
2002-10-01,219000
2002-11-01,218000
2002-12-01,225000
2003-01-01,222500
2003-02-01,234250
2003-03-01,232000
2003-04-01,233000
2003-05-01,234000
2003-06-01,235500
2003-07-01,235000
2003-08-01,233000
2003-09-01,240000
2003-10-01,240000
2003-11-01,240000
2003-12-01,238000
2004-01-01,239000
2004-02-01,238000
2004-03-01,238000
2004-04-01,238000
2004-05-01,245000
2004-06-01,245000
2004-07-01,259000
2004-08-01,250000
2004-09-01,280000
2004-10-01,285000
2004-11-01,285250
2004-12-01,288500
2005-01-01,290000
2005-02-01,284000
2005-03-01,275000
2005-04-01,270000
2005-05-01,273000
2005-06-01,282500
2005-07-01,288000
2005-08-01,291000
2005-09-01,295000
2005-10-01,301000
2005-11-01,310500
2005-12-01,310000
2006-01-01,313000
2006-02-01,318250
2006-03-01,319500
2006-04-01,313000
2006-05-01,320000
2006-06-01,320000
2006-07-01,300000
2006-08-01,310000
2006-09-01,322750
2006-10-01,335000
2006-11-01,330000
2006-12-01,320000
2007-01-01,302500
2007-02-01,290000
2007-03-01,278000
2007-04-01,284000
2007-05-01,290000
2007-06-01,285000
2007-07-01,290000
2007-08-01,297500
2007-09-01,289000
2007-10-01,280000
2007-11-01,282500
2007-12-01,303500
2008-01-01,302000
2008-02-01,271750
2008-03-01,317750
2008-04-01,271750
2008-05-01,270000
2008-06-01,225000
2008-07-01,240000
2008-08-01,225000
2008-09-01,232500
2008-10-01,225000
2008-11-01,230000
2008-12-01,272450
2009-01-01,249900
2009-02-01,250000
2009-03-01,213500
2009-04-01,150000
2009-05-01,155000
2009-06-01,196000
2009-07-01,192000
2009-08-01,208250
2009-09-01,183000
2009-10-01,184500
2009-11-01,172500
2009-12-01,160500
2010-01-01,171750
2010-02-01,196000
2010-03-01,195000
2010-04-01,175000
2010-05-01,151500
2010-06-01,160000
2010-07-01,155000
2010-08-01,172500
2010-09-01,175000
2010-10-01,173000
2010-11-01,168500
2010-12-01,170000
2011-01-01,168500
2011-02-01,150000
2011-03-01,155500
2011-04-01,150750
2011-05-01,155000
2011-06-01,141000
2011-07-01,136000
2011-08-01,130000
2011-09-01,141000
2011-10-01,141000
2011-11-01,141000
2011-12-01,160000
2012-01-01,132500
2012-02-01,118000
2012-03-01,116000
2012-04-01,140250
2012-05-01,140500
2012-06-01,142000
2012-07-01,158000
2012-08-01,154000
2012-09-01,135500
2012-10-01,131000
2012-11-01,131000
2012-12-01,147500
2013-01-01,107000
2013-02-01,140000
2013-03-01,150000
2013-04-01,160000
2013-05-01,135000
2013-06-01,137500
2013-07-01,130000
2013-08-01,140500
2013-09-01,144000
2013-10-01,144000
2013-11-01,145500
2013-12-01,152500
2014-01-01,151000
2014-02-01,147500
2014-03-01,156500
2014-04-01,180350
2014-05-01,172750
2014-06-01,165000
2014-07-01,180000
2014-08-01,181000
2014-09-01,185000
2014-10-01,205000
2014-11-01,210000
2014-12-01,210000
2015-01-01,187000
2015-02-01,175000
2015-03-01,173500
2015-04-01,175000
2015-05-01,201500
2015-06-01,183500
2015-07-01,192500
2015-08-01,178750
2015-09-01,208000
2015-10-01,198000
2015-11-01,224500
2015-12-01,226500
2016-01-01,220000
2016-02-01,200000
2016-03-01,184000
2016-04-01,189500
2016-05-01,195000
2016-06-01,210000
2016-07-01,197500
2016-08-01,191750
2016-09-01,185000
2016-10-01,189500
2016-11-01,211500
2016-12-01,229000
2017-01-01,230000
