date,value
2000-01-01,84500
2000-02-01,99000
2000-03-01,101500
2000-04-01,60000
2000-05-01,85750
2000-06-01,88000
2000-07-01,88000
2000-08-01,98000
2000-09-01,97000
2000-10-01,85000
2000-11-01,71250
2000-12-01,52500
2001-01-01,55250
2001-02-01,45500
2001-03-01,91750
2001-04-01,117000
2001-05-01,117000
2001-06-01,100000
2001-07-01,100000
2001-08-01,100000
2001-09-01,86500
2001-10-01,70000
2001-11-01,79000
2001-12-01,91250
2002-01-01,110000
2002-02-01,110000
2002-03-01,110000
2002-04-01,102000
2002-05-01,102500
2002-06-01,113500
2002-07-01,125250
2002-08-01,123000
2002-09-01,111750
2002-10-01,97000
2002-11-01,97000
2002-12-01,102250
2003-01-01,102000
2003-02-01,105000
2003-03-01,103000
2003-04-01,103000
2003-05-01,54000
2003-06-01,81500
2003-07-01,100000
2003-08-01,115000
2003-09-01,100000
2003-10-01,127250
2003-11-01,115250
2003-12-01,115000
2004-01-01,105000
2004-02-01,125000
2004-03-01,138000
2004-04-01,132500
2004-05-01,145000
2004-06-01,145000
2004-07-01,121000
2004-08-01,109000
2004-09-01,92500
2004-10-01,98250
2004-11-01,96000
2004-12-01,122750
2005-01-01,119500
2005-02-01,122500
2005-03-01,145000
2005-04-01,140000
2005-05-01,145000
2005-06-01,145000
2005-07-01,157500
2005-08-01,170000
2005-09-01,170750
2005-10-01,168250
2005-11-01,168250
2005-12-01,167500
2006-01-01,181500
2006-02-01,172500
2006-03-01,172500
2006-04-01,160000
2006-05-01,160000
2006-06-01,171000
2006-07-01,180000
2006-08-01,185000
2006-09-01,194500
2006-10-01,184750
2006-11-01,160000
2006-12-01,155000
2007-01-01,147750
2007-02-01,160000
2007-03-01,189000
2007-04-01,189000
2007-05-01,214500
2007-06-01,189000
2007-07-01,180000
2007-08-01,173500
2007-09-01,175000
2007-10-01,180000
2007-11-01,180000
2007-12-01,186000
2008-01-01,186000
2008-02-01,186000
2008-03-01,146500
2008-04-01,164000
2008-05-01,158000
2008-06-01,170000
2008-07-01,173500
2008-08-01,69000
2008-09-01,103000
2008-10-01,76000
2008-11-01,109000
2008-12-01,109000
2009-01-01,109000
2009-02-01,99000
2009-03-01,163000
2009-04-01,120000
2009-05-01,215000
2009-06-01,72500
2009-07-01,128250
2009-08-01,119000
2009-09-01,165000
2009-10-01,201500
2009-11-01,201500
2009-12-01,217000
2010-01-01,163500
2010-02-01,164250
2010-03-01,149750
2010-04-01,90500
2010-05-01,38750
2010-06-01,32500
2010-07-01,208000
2010-08-01,208000
2010-09-01,82500
2010-10-01,35500
2010-11-01,35500
2010-12-01,42000
2011-02-01,30000
2011-03-01,50000
2011-04-01,30000
2011-05-01,25500
2011-06-01,23750
2011-07-01,50000
2011-08-01,60000
2011-09-01,137500
2011-10-01,60000
2011-11-01,77500
2011-12-01,77500
2012-01-01,50000
2012-02-01,25000
2012-03-01,25000
2012-04-01,25000
2012-05-01,25000
2012-06-01,28000
2012-07-01,31000
2012-08-01,27250
2012-09-01,23500
2012-10-01,23500
2012-11-01,65000
2012-12-01,54500
2013-01-01,56125
2013-02-01,43000
2013-03-01,42000
2013-04-01,32500
2013-05-01,35000
2013-06-01,35000
2013-08-01,122500
2013-09-01,122500
2013-10-01,122500
2013-12-01,23000
2014-01-01,23000
2014-02-01,23000
2014-03-01,44500
2014-04-01,55000
2014-05-01,55000
2014-06-01,48000
2014-07-01,36000
2014-08-01,36000
2014-09-01,36000
2014-10-01,56750
2014-11-01,40000
2014-12-01,45000
2015-01-01,40000
2015-02-01,34500
2015-03-01,34500
2015-04-01,70000
2015-05-01,117500
2015-06-01,130000
2015-07-01,135750
2015-08-01,130000
2015-09-01,38500
2015-10-01,130000
2015-11-01,112500
2015-12-01,95000
2016-01-01,59500
2016-02-01,76000
2016-03-01,76000
2016-05-01,104500
2016-06-01,104500
2016-07-01,84000
2016-08-01,33500
2016-09-01,54250
2016-10-01,79500
2016-11-01,75000
2016-12-01,55500
2017-01-01,50000
