date,value
2000-01-01,138500
2000-02-01,147000
2000-03-01,157000
2000-04-01,138500
2000-05-01,116500
2000-06-01,110000
2000-07-01,146000
2000-08-01,172000
2000-09-01,171000
2000-10-01,150500
2000-11-01,148500
2000-12-01,139500
2001-01-01,127000
2001-02-01,136000
2001-03-01,149000
2001-04-01,149500
2001-05-01,150500
2001-06-01,150000
2001-07-01,157000
2001-08-01,161000
2001-09-01,165000
2001-10-01,161500
2001-11-01,155000
2001-12-01,151500
2002-01-01,157000
2002-02-01,190000
2002-03-01,195000
2002-04-01,162750
2002-05-01,152500
2002-06-01,160000
2002-07-01,180000
2002-08-01,209000
2002-09-01,195000
2002-10-01,198000
2002-11-01,182500
2002-12-01,230000
2003-01-01,248500
2003-02-01,228750
2003-03-01,225000
2003-04-01,200000
2003-05-01,215000
2003-06-01,230000
2003-07-01,241500
2003-08-01,233500
2003-09-01,233500
2003-10-01,239000
2003-11-01,250000
2003-12-01,268500
2004-01-01,273500
2004-02-01,278000
2004-03-01,269000
2004-04-01,267000
2004-05-01,250000
2004-06-01,277500
2004-07-01,280000
2004-08-01,295000
2004-09-01,286000
2004-10-01,301000
2004-11-01,287000
2004-12-01,299000
2005-01-01,280000
2005-02-01,256500
2005-03-01,280000
2005-04-01,227500
2005-05-01,245000
2005-06-01,242500
2005-07-01,278000
2005-08-01,288000
2005-09-01,345000
2005-10-01,368000
2005-11-01,347500
2005-12-01,368000
2006-01-01,336500
2006-02-01,374500
2006-03-01,310000
2006-04-01,310000
2006-05-01,330000
2006-06-01,281250
2006-07-01,282000
2006-08-01,286000
2006-09-01,324000
2006-10-01,330000
2006-11-01,347250
2006-12-01,321000
2007-01-01,315500
2007-02-01,305000
2007-03-01,330750
2007-04-01,305000
2007-05-01,380000
2007-06-01,332500
2007-07-01,375000
2007-08-01,360000
2007-09-01,346000
2007-10-01,300000
2007-11-01,297500
2007-12-01,295000
2008-01-01,322500
2008-02-01,331500
2008-03-01,375000
2008-04-01,307500
2008-05-01,313000
2008-06-01,307500
2008-07-01,313000
2008-08-01,304000
2008-09-01,305000
2008-10-01,315000
2008-11-01,367000
2008-12-01,381000
2009-01-01,392000
2009-02-01,310000
2009-03-01,282000
2009-04-01,320000
2009-05-01,295000
2009-06-01,272500
2009-07-01,272500
2009-08-01,270000
2009-09-01,277500
2009-10-01,258000
2009-11-01,236250
2009-12-01,277500
2010-01-01,295000
2010-02-01,275000
2010-03-01,275000
2010-04-01,270000
2010-05-01,370500
2010-06-01,282250
2010-07-01,250000
2010-08-01,214500
2010-09-01,215000
2010-10-01,230000
2010-11-01,267000
2010-12-01,236500
2011-01-01,288250
2011-02-01,249500
2011-03-01,249500
2011-04-01,205000
2011-05-01,228500
2011-06-01,260000
2011-07-01,222500
2011-08-01,241000
2011-09-01,255000
2011-10-01,263000
2011-11-01,259000
2011-12-01,335000
2012-01-01,282500
2012-02-01,220000
2012-03-01,200000
2012-04-01,222000
2012-05-01,260000
2012-06-01,264000
2012-07-01,305000
2012-08-01,268000
2012-09-01,275000
2012-10-01,251500
2012-11-01,268000
2012-12-01,288000
2013-01-01,345000
2013-02-01,240000
2013-03-01,240000
2013-04-01,240000
2013-05-01,260000
2013-06-01,280000
2013-07-01,238750
2013-08-01,285000
2013-09-01,240000
2013-10-01,300000
2013-11-01,288000
2013-12-01,288000
2014-01-01,325250
2014-02-01,345000
2014-03-01,341250
2014-04-01,350500
2014-05-01,356000
2014-06-01,355000
2014-07-01,332000
2014-08-01,305000
2014-09-01,348500
2014-10-01,308000
2014-11-01,299500
2014-12-01,295000
2015-01-01,329000
2015-02-01,305000
2015-03-01,302500
2015-04-01,238000
2015-05-01,285000
2015-06-01,291000
2015-07-01,305000
2015-08-01,305000
2015-09-01,315000
2015-10-01,343000
2015-11-01,300250
2015-12-01,277500
2016-01-01,265000
2016-02-01,300000
2016-03-01,309000
2016-04-01,346500
2016-05-01,372000
2016-06-01,327750
2016-07-01,332000
2016-08-01,360000
2016-09-01,373000
2016-10-01,345000
2016-11-01,337500
2016-12-01,300000
2017-01-01,322000
