date,value
2000-01-01,118000
2000-02-01,120000
2000-03-01,122000
2000-04-01,121000
2000-05-01,122000
2000-06-01,121750
2000-07-01,123750
2000-08-01,125000
2000-09-01,126000
2000-10-01,129950
2000-11-01,129900
2000-12-01,132000
2001-01-01,137000
2001-02-01,134500
2001-03-01,136500
2001-04-01,135000
2001-05-01,138750
2001-06-01,141000
2001-07-01,143000
2001-08-01,145000
2001-09-01,145000
2001-10-01,144000
2001-11-01,143750
2001-12-01,145000
2002-01-01,147000
2002-02-01,145000
2002-03-01,150000
2002-04-01,150000
2002-05-01,153000
2002-06-01,154500
2002-07-01,155000
2002-08-01,159000
2002-09-01,160000
2002-10-01,160000
2002-11-01,165000
2002-12-01,165000
2003-01-01,165500
2003-02-01,165000
2003-03-01,170000
2003-04-01,170000
2003-05-01,168000
2003-06-01,165000
2003-07-01,171000
2003-08-01,177750
2003-09-01,179500
2003-10-01,180000
2003-11-01,185000
2003-12-01,185000
2004-01-01,190500
2004-02-01,193000
2004-03-01,196000
2004-04-01,195000
2004-05-01,195000
2004-06-01,203500
2004-07-01,205000
2004-08-01,204500
2004-09-01,200000
2004-10-01,208000
2004-11-01,212000
2004-12-01,220000
2005-01-01,220000
2005-02-01,219000
2005-03-01,217000
2005-04-01,216000
2005-05-01,220000
2005-06-01,225000
2005-07-01,229000
2005-08-01,231000
2005-09-01,232000
2005-10-01,235000
2005-11-01,233500
2005-12-01,239000
2006-01-01,242000
2006-02-01,245000
2006-03-01,249000
2006-04-01,244500
2006-05-01,250000
2006-06-01,249000
2006-07-01,252000
2006-08-01,253500
2006-09-01,256500
2006-10-01,253500
2006-11-01,255000
2006-12-01,245000
2007-01-01,238000
2007-02-01,235000
2007-03-01,252500
2007-04-01,246000
2007-05-01,242750
2007-06-01,240000
2007-07-01,241000
2007-08-01,244500
2007-09-01,242500
2007-10-01,235000
2007-11-01,230000
2007-12-01,222500
2008-01-01,227500
2008-02-01,217500
2008-03-01,215000
2008-04-01,199000
2008-05-01,195000
2008-06-01,190500
2008-07-01,185000
2008-08-01,185000
2008-09-01,182500
2008-10-01,187000
2008-11-01,180000
2008-12-01,172000
2009-01-01,165000
2009-02-01,158000
2009-03-01,148500
2009-04-01,148000
2009-05-01,122500
2009-06-01,110500
2009-07-01,111250
2009-08-01,141000
2009-09-01,150000
2009-10-01,145000
2009-11-01,137500
2009-12-01,135000
2010-01-01,135000
2010-02-01,130000
2010-03-01,126000
2010-04-01,120000
2010-05-01,115000
2010-06-01,122500
2010-07-01,132500
2010-08-01,140000
2010-09-01,137000
2010-10-01,135000
2010-11-01,125000
2010-12-01,120000
2011-01-01,97000
2011-02-01,110000
2011-03-01,107500
2011-04-01,100000
2011-05-01,110000
2011-06-01,117750
2011-07-01,127500
2011-08-01,115000
2011-09-01,115000
2011-10-01,115000
2011-11-01,118000
2011-12-01,115000
2012-01-01,112500
2012-02-01,115000
2012-03-01,123000
2012-04-01,120000
2012-05-01,134000
2012-06-01,135000
2012-07-01,133250
2012-08-01,116000
2012-09-01,104500
2012-10-01,120000
2012-11-01,109000
2012-12-01,122000
2013-01-01,108500
2013-02-01,107379
2013-03-01,107379
2013-04-01,108689
2013-05-01,121500
2013-06-01,130000
2013-07-01,127500
2013-08-01,122000
2013-09-01,126000
2013-10-01,132250
2013-11-01,145000
2013-12-01,143250
2014-01-01,145000
2014-02-01,133750
2014-03-01,135000
2014-04-01,129000
2014-05-01,132000
2014-06-01,135000
2014-07-01,130000
2014-08-01,130000
2014-09-01,130000
2014-10-01,136500
2014-11-01,143000
2014-12-01,140000
2015-01-01,144750
2015-02-01,150000
2015-03-01,145000
2015-04-01,140000
2015-05-01,135000
2015-06-01,147000
2015-07-01,140250
2015-08-01,155000
2015-09-01,157500
2015-10-01,160000
2015-11-01,160000
2015-12-01,156000
2016-01-01,156500
2016-02-01,170000
2016-03-01,175000
2016-04-01,167500
2016-05-01,160000
2016-06-01,164500
2016-07-01,170000
2016-08-01,183500
2016-09-01,186750
2016-10-01,176250
2016-11-01,156000
2016-12-01,165000
2017-01-01,172500
