date,value
2000-01-01,88000
2000-02-01,89000
2000-03-01,85000
2000-04-01,87000
2000-05-01,82500
2000-06-01,90000
2000-07-01,90750
2000-08-01,98000
2000-09-01,95000
2000-10-01,93000
2000-11-01,88500
2000-12-01,86500
2001-01-01,85000
2001-02-01,88000
2001-03-01,92500
2001-04-01,93250
2001-05-01,93500
2001-06-01,97000
2001-07-01,100000
2001-08-01,98500
2001-09-01,104500
2001-10-01,100000
2001-11-01,102000
2001-12-01,97000
2002-01-01,108000
2002-02-01,95000
2002-03-01,97000
2002-04-01,91000
2002-05-01,100000
2002-06-01,96250
2002-07-01,102000
2002-08-01,104000
2002-09-01,100000
2002-10-01,95000
2002-11-01,95000
2002-12-01,105000
2003-01-01,99000
2003-02-01,97000
2003-03-01,100000
2003-04-01,100000
2003-05-01,101000
2003-06-01,103000
2003-07-01,105500
2003-08-01,106500
2003-09-01,108250
2003-10-01,105750
2003-11-01,122000
2003-12-01,117000
2004-01-01,120000
2004-02-01,120000
2004-03-01,120000
2004-04-01,125000
2004-05-01,119000
2004-06-01,112000
2004-07-01,119000
2004-08-01,119000
2004-09-01,127000
2004-10-01,128000
2004-11-01,130000
2004-12-01,128000
2005-01-01,129500
2005-02-01,133000
2005-03-01,139750
2005-04-01,146000
2005-05-01,134000
2005-06-01,134000
2005-07-01,139000
2005-08-01,145000
2005-09-01,155000
2005-10-01,155000
2005-11-01,155000
2005-12-01,150000
2006-01-01,146500
2006-02-01,133000
2006-03-01,135000
2006-04-01,140000
2006-05-01,150000
2006-06-01,150000
2006-07-01,153000
2006-08-01,159000
2006-09-01,160500
2006-10-01,163000
2006-11-01,168000
2006-12-01,163000
2007-01-01,162000
2007-02-01,160500
2007-03-01,160250
2007-04-01,170500
2007-05-01,160000
2007-06-01,162000
2007-07-01,152000
2007-08-01,167500
2007-09-01,172000
2007-10-01,165000
2007-11-01,162500
2007-12-01,155000
2008-01-01,156000
2008-02-01,157000
2008-03-01,143000
2008-04-01,110000
2008-05-01,122000
2008-06-01,154000
2008-07-01,146000
2008-08-01,144000
2008-09-01,145000
2008-10-01,147500
2008-11-01,150750
2008-12-01,136500
2009-01-01,120000
2009-02-01,129250
2009-03-01,123500
2009-04-01,129250
2009-05-01,72500
2009-06-01,81250
2009-07-01,97000
2009-08-01,105000
2009-09-01,113500
2009-10-01,125000
2009-11-01,141000
2009-12-01,141000
2010-01-01,125000
2010-02-01,110000
2010-03-01,110000
2010-04-01,88000
2010-05-01,98000
2010-06-01,98000
2010-07-01,98000
2010-08-01,122000
2010-09-01,120000
2010-10-01,121000
2010-11-01,102500
2010-12-01,113000
2011-01-01,112000
2011-02-01,110000
2011-03-01,77000
2011-04-01,72000
2011-05-01,76500
2011-06-01,82250
2011-07-01,97000
2011-08-01,99500
2011-09-01,99500
2011-10-01,90000
2011-11-01,90000
2011-12-01,90000
2012-01-01,65000
2012-02-01,68500
2012-03-01,68750
2012-04-01,68750
2012-05-01,65000
2012-06-01,60000
2012-07-01,57750
2012-08-01,55500
2012-09-01,55500
2012-10-01,75000
2012-11-01,72500
2012-12-01,92500
2013-01-01,60000
2013-02-01,66500
2013-03-01,77500
2013-04-01,88500
2013-05-01,84000
2013-06-01,89000
2013-07-01,73500
2013-08-01,88000
2013-09-01,82500
2013-10-01,86750
2013-11-01,64000
2013-12-01,54649
2014-01-01,65000
2014-02-01,71000
2014-03-01,72500
2014-04-01,75000
2014-05-01,82000
2014-06-01,82000
2014-07-01,72500
2014-08-01,74500
2014-09-01,90500
2014-10-01,99000
2014-11-01,95000
2014-12-01,83000
2015-01-01,83250
2015-02-01,79250
2015-03-01,82500
2015-04-01,65000
2015-05-01,62750
2015-06-01,78000
2015-07-01,81500
2015-08-01,81500
2015-09-01,95000
2015-10-01,83000
2015-11-01,98000
2015-12-01,99000
2016-01-01,99000
2016-02-01,93000
2016-03-01,80000
2016-04-01,85000
2016-05-01,85000
2016-06-01,100000
2016-07-01,89000
2016-08-01,100000
2016-09-01,105000
2016-10-01,101500
2016-11-01,100000
2016-12-01,82500
2017-01-01,93750
