date,value
2000-01-01,148500
2000-02-01,152500
2000-03-01,155000
2000-04-01,150000
2000-05-01,140000
2000-06-01,145750
2000-07-01,152500
2000-08-01,138750
2000-09-01,133500
2000-10-01,125000
2000-11-01,146000
2000-12-01,157500
2001-01-01,149250
2001-02-01,154000
2001-03-01,139000
2001-04-01,161500
2001-05-01,158500
2001-06-01,165000
2001-07-01,195000
2001-08-01,225000
2001-09-01,220000
2001-10-01,200000
2001-11-01,198250
2001-12-01,202500
2002-01-01,151500
2002-02-01,145500
2002-03-01,180000
2002-04-01,186500
2002-05-01,187000
2002-06-01,180000
2002-07-01,194000
2002-08-01,201500
2002-09-01,230000
2002-10-01,245500
2002-11-01,229000
2002-12-01,215000
2003-01-01,185000
2003-02-01,218000
2003-03-01,214000
2003-04-01,170000
2003-05-01,168000
2003-06-01,186500
2003-07-01,217500
2003-08-01,213250
2003-09-01,235000
2003-10-01,224000
2003-11-01,225000
2003-12-01,218000
2004-01-01,220000
2004-02-01,221500
2004-03-01,236250
2004-04-01,243750
2004-05-01,370000
2004-06-01,250000
2004-07-01,196000
2004-08-01,210000
2004-09-01,234500
2004-10-01,239250
2004-11-01,247000
2004-12-01,250500
2005-01-01,240000
2005-02-01,205000
2005-03-01,195000
2005-04-01,199000
2005-05-01,199000
2005-06-01,253000
2005-07-01,249000
2005-08-01,269000
2005-09-01,260000
2005-10-01,252500
2005-11-01,232000
2005-12-01,255000
2006-01-01,265000
2006-02-01,265000
2006-03-01,242500
2006-04-01,227500
2006-05-01,256000
2006-06-01,277500
2006-07-01,258000
2006-08-01,230000
2006-09-01,221000
2006-10-01,292500
2006-11-01,275000
2006-12-01,271000
2007-01-01,273000
2007-02-01,262000
2007-03-01,295000
2007-04-01,260000
2007-05-01,304500
2007-06-01,304000
2007-07-01,325000
2007-08-01,305000
2007-09-01,316500
2007-10-01,299500
2007-11-01,291000
2007-12-01,277500
2008-01-01,270000
2008-02-01,285000
2008-03-01,275000
2008-04-01,275000
2008-05-01,258750
2008-06-01,252500
2008-07-01,262500
2008-08-01,305000
2008-09-01,312500
2008-10-01,300000
2008-11-01,270000
2008-12-01,248000
2009-01-01,199000
2009-02-01,297500
2009-03-01,219500
2009-04-01,209000
2009-05-01,205750
2009-06-01,183000
2009-07-01,228000
2009-08-01,176500
2009-09-01,190500
2009-10-01,170000
2009-11-01,176000
2009-12-01,178000
2010-01-01,197500
2010-02-01,230000
2010-03-01,225000
2010-04-01,170000
2010-05-01,145000
2010-06-01,134500
2010-07-01,228000
2010-08-01,301000
2010-09-01,318000
2010-10-01,308500
2010-11-01,197500
2010-12-01,237250
2011-01-01,198000
2011-02-01,191500
2011-03-01,170750
2011-04-01,156500
2011-05-01,119500
2011-06-01,125000
2011-07-01,127500
2011-08-01,190000
2011-09-01,160000
2011-10-01,172500
2011-11-01,158750
2011-12-01,157500
2012-01-01,158750
2012-02-01,130000
2012-03-01,130000
2012-04-01,135000
2012-05-01,100000
2012-06-01,150000
2012-07-01,134000
2012-08-01,185000
2012-09-01,221500
2012-10-01,245000
2012-11-01,266500
2012-12-01,177500
2013-01-01,112000
2013-02-01,97500
2013-03-01,120500
2013-04-01,104000
2013-05-01,127649
2013-06-01,117649
2013-07-01,133399
2013-08-01,161000
2013-09-01,153000
2013-10-01,153000
2013-11-01,152500
2013-12-01,125500
2014-01-01,120000
2014-02-01,119000
2014-03-01,154000
2014-04-01,160000
2014-05-01,158250
2014-06-01,144000
2014-07-01,124250
2014-08-01,155000
2014-09-01,243000
2014-10-01,281500
2014-11-01,174500
2014-12-01,160000
2015-01-01,147500
2015-02-01,177000
2015-03-01,163500
2015-04-01,219500
2015-05-01,261500
2015-06-01,256500
2015-07-01,236500
2015-08-01,215000
2015-09-01,215250
2015-10-01,234000
2015-11-01,235000
2015-12-01,235000
2016-01-01,224000
2016-02-01,177500
2016-03-01,185000
2016-04-01,176750
2016-05-01,211000
2016-06-01,208000
2016-07-01,242000
2016-08-01,247500
2016-09-01,248500
2016-10-01,243500
2016-11-01,217000
2016-12-01,195750
2017-01-01,221500
2017-02-01,250000
