date,value
2000-01-01,149000
2000-02-01,183000
2000-03-01,184000
2000-04-01,185000
2000-05-01,186000
2000-06-01,183000
2000-07-01,182000
2000-08-01,172500
2000-09-01,158000
2000-10-01,130000
2000-11-01,118000
2000-12-01,118000
2001-01-01,120000
2001-02-01,141500
2001-03-01,167500
2001-04-01,180000
2001-05-01,206000
2001-06-01,238000
2001-07-01,180000
2001-08-01,196500
2001-09-01,193750
2001-10-01,206500
2001-11-01,186250
2001-12-01,177500
2002-01-01,177500
2002-02-01,155750
2002-03-01,155000
2002-04-01,155000
2002-05-01,175000
2002-06-01,175250
2002-07-01,209500
2002-08-01,209000
2002-09-01,209500
2002-10-01,211000
2002-11-01,220000
2002-12-01,220000
2003-01-01,242500
2003-02-01,198000
2003-03-01,196500
2003-04-01,198000
2003-05-01,195000
2003-06-01,205000
2003-07-01,167500
2003-08-01,169250
2003-09-01,169250
2003-10-01,231500
2003-11-01,254500
2003-12-01,232500
2004-01-01,225000
2004-02-01,230000
2004-03-01,289000
2004-04-01,289000
2004-05-01,289000
2004-06-01,216000
2004-07-01,250500
2004-08-01,289000
2004-09-01,289000
2004-10-01,230000
2004-11-01,255000
2004-12-01,300000
2005-01-01,333500
2005-02-01,315000
2005-03-01,315000
2005-04-01,242000
2005-05-01,280000
2005-06-01,290000
2005-07-01,285000
2005-08-01,277500
2005-09-01,265000
2005-10-01,247500
2005-11-01,236000
2005-12-01,215000
2006-01-01,215000
2006-02-01,204500
2006-03-01,206000
2006-04-01,220000
2006-05-01,244500
2006-06-01,250000
2006-07-01,253250
2006-08-01,275000
2006-09-01,285000
2006-10-01,270000
2006-11-01,280000
2006-12-01,265000
2007-01-01,290000
2007-02-01,294500
2007-03-01,305000
2007-04-01,305000
2007-05-01,289500
2007-06-01,243000
2007-07-01,237000
2007-08-01,274000
2007-09-01,302500
2007-10-01,352500
2007-11-01,337000
2007-12-01,337000
2008-01-01,272000
2008-02-01,300500
2008-03-01,301000
2008-04-01,354000
2008-05-01,356500
2008-06-01,350000
2008-07-01,245000
2008-08-01,240500
2008-09-01,236000
2008-10-01,281000
2008-11-01,294000
2008-12-01,275000
2009-01-01,256000
2009-02-01,210000
2009-03-01,210000
2009-04-01,233000
2009-05-01,233000
2009-06-01,238000
2009-07-01,228000
2009-08-01,228000
2009-09-01,289000
2009-10-01,301000
2009-11-01,252000
2009-12-01,247000
2010-01-01,260000
2010-02-01,248000
2010-03-01,254000
2010-04-01,239500
2010-05-01,289000
2010-06-01,330000
2010-07-01,340000
2010-08-01,244500
2010-09-01,244500
2010-10-01,241000
2010-11-01,202500
2010-12-01,200000
2011-01-01,200000
2011-02-01,200000
2011-03-01,211000
2011-04-01,228500
2011-05-01,255000
2011-06-01,281500
2011-07-01,273000
2011-08-01,273000
2011-09-01,241500
2011-10-01,242500
2011-11-01,242500
2011-12-01,301500
2012-01-01,232500
2012-02-01,230000
2012-03-01,195000
2012-04-01,160000
2012-05-01,272500
2012-06-01,301000
2012-07-01,363000
2012-08-01,301000
2012-09-01,310000
2012-10-01,282000
2012-11-01,282000
2012-12-01,266000
2013-01-01,351500
2013-02-01,250000
2013-03-01,300000
2013-04-01,189000
2013-05-01,256500
2013-06-01,219750
2013-07-01,278250
2013-08-01,272000
2013-09-01,286000
2013-10-01,343000
2013-11-01,310500
2013-12-01,350000
2014-01-01,227500
2014-02-01,243500
2014-03-01,222000
2014-04-01,273500
2014-05-01,216000
2014-06-01,254000
2014-07-01,216000
2014-08-01,289000
2014-09-01,210000
2014-10-01,328000
2014-11-01,225000
2014-12-01,222000
2015-01-01,236000
2015-02-01,266500
2015-03-01,287500
2015-04-01,282000
2015-05-01,282000
2015-06-01,218000
2015-07-01,225000
2015-08-01,237500
2015-09-01,250000
2015-10-01,296500
2015-11-01,250000
2015-12-01,240000
2016-01-01,338000
2016-02-01,281500
2016-03-01,289500
2016-04-01,240000
2016-05-01,237500
2016-06-01,240000
2016-07-01,242000
2016-08-01,242000
2016-09-01,259000
2016-10-01,275000
2016-11-01,314000
2016-12-01,274000
2017-01-01,270000
2017-02-01,255000
