date,value
2000-01-01,72000
2000-02-01,77000
2000-03-01,84500
2000-04-01,87500
2000-05-01,80000
2000-06-01,82500
2000-07-01,70500
2000-08-01,70000
2000-09-01,66000
2000-10-01,68750
2000-11-01,72500
2000-12-01,75000
2001-01-01,75000
2001-02-01,80000
2001-03-01,78000
2001-04-01,55000
2001-05-01,59000
2001-06-01,75000
2001-07-01,81750
2001-08-01,90000
2001-09-01,99000
2001-10-01,89000
2001-11-01,89000
2001-12-01,83000
2002-01-01,98000
2002-02-01,89000
2002-03-01,86500
2002-04-01,89000
2002-05-01,89000
2002-06-01,89000
2002-07-01,85250
2002-08-01,87000
2002-09-01,84000
2002-10-01,87500
2002-11-01,89750
2002-12-01,102000
2003-01-01,105000
2003-02-01,110000
2003-03-01,80000
2003-04-01,93000
2003-05-01,88500
2003-06-01,98750
2003-07-01,98000
2003-08-01,98000
2003-09-01,104000
2003-10-01,106750
2003-11-01,110000
2003-12-01,111750
2004-01-01,99500
2004-02-01,103000
2004-03-01,90750
2004-04-01,90000
2004-05-01,107500
2004-06-01,121000
2004-07-01,117000
2004-08-01,121000
2004-09-01,123550
2004-10-01,117000
2004-11-01,113500
2004-12-01,115000
2005-01-01,115000
2005-02-01,110000
2005-03-01,110000
2005-04-01,96000
2005-05-01,115000
2005-06-01,110000
2005-07-01,122500
2005-08-01,128250
2005-09-01,130000
2005-10-01,126500
2005-11-01,125000
2005-12-01,118000
2006-01-01,125000
2006-02-01,120500
2006-03-01,130500
2006-04-01,135000
2006-05-01,139000
2006-06-01,134500
2006-07-01,134500
2006-08-01,136000
2006-09-01,140000
2006-10-01,150000
2006-11-01,148500
2006-12-01,146000
2007-01-01,140000
2007-02-01,142000
2007-03-01,150000
2007-04-01,150000
2007-05-01,150000
2007-06-01,146500
2007-07-01,150000
2007-08-01,139000
2007-09-01,135000
2007-10-01,120000
2007-11-01,100000
2007-12-01,100000
2008-01-01,110000
2008-02-01,110000
2008-03-01,142500
2008-04-01,145000
2008-05-01,145000
2008-06-01,92500
2008-07-01,104000
2008-08-01,111250
2008-09-01,118500
2008-10-01,69500
2008-11-01,56500
2008-12-01,63500
2009-01-01,67000
2009-02-01,146000
2009-03-01,139000
2009-04-01,108500
2009-05-01,83500
2009-06-01,92000
2009-07-01,95000
2009-08-01,136500
2009-09-01,132000
2009-10-01,128500
2009-11-01,80000
2009-12-01,119000
2010-01-01,123000
2010-02-01,115500
2010-03-01,98000
2010-04-01,57000
2010-05-01,57000
2010-06-01,133000
2010-07-01,140500
2010-08-01,119000
2010-09-01,96000
2010-10-01,96000
2010-11-01,106000
2010-12-01,137000
2011-01-01,60000
2011-02-01,83500
2011-03-01,76500
2011-04-01,114000
2011-05-01,121000
2011-06-01,150000
2011-07-01,114000
2011-08-01,81500
2011-09-01,73000
2011-10-01,50000
2011-11-01,66000
2011-12-01,64500
2012-01-01,41000
2012-02-01,42250
2012-03-01,35000
2012-04-01,42250
2012-06-01,24000
2012-07-01,42500
2012-08-01,43000
2012-09-01,61000
2012-10-01,118000
2012-11-01,131250
2012-12-01,118000
2013-01-01,80500
2013-02-01,80500
2013-03-01,96750
2013-04-01,96750
2013-05-01,51500
2013-06-01,46500
2013-07-01,46500
2013-08-01,131500
2013-09-01,135000
2013-10-01,130000
2013-11-01,49000
2013-12-01,54500
2014-01-01,60000
2014-02-01,65000
2014-03-01,132500
2014-04-01,95500
2014-05-01,50000
2014-06-01,48000
2014-07-01,68500
2014-08-01,70000
2014-09-01,89000
2014-10-01,113000
2014-11-01,85000
2014-12-01,60250
2015-01-01,72500
2015-02-01,70000
2015-03-01,82500
2015-04-01,60250
2015-05-01,60500
2015-06-01,76000
2015-07-01,129000
2015-08-01,139500
2015-09-01,90000
2015-10-01,95000
2015-11-01,107500
2015-12-01,107500
2016-01-01,107500
2016-02-01,95000
2016-03-01,95000
2016-04-01,125000
2016-05-01,60250
2016-06-01,125000
2016-07-01,80000
2016-08-01,103250
2016-09-01,71500
2016-10-01,55000
2016-11-01,55000
2016-12-01,97500
2017-01-01,83000
2017-02-01,90000
