date,value
2000-01-01,155750
2000-02-01,148250
2000-03-01,151500
2000-04-01,152250
2000-05-01,166750
2000-06-01,175000
2000-07-01,185000
2000-08-01,214250
2000-09-01,226500
2000-10-01,237000
2000-11-01,226500
2000-12-01,203500
2001-01-01,194500
2001-02-01,196000
2001-03-01,207000
2001-04-01,207000
2001-05-01,231500
2001-06-01,243500
2001-07-01,247000
2001-08-01,265000
2001-09-01,235500
2001-10-01,221250
2001-11-01,215750
2001-12-01,231500
2002-01-01,238000
2002-02-01,250000
2002-03-01,277500
2002-04-01,282000
2002-05-01,270000
2002-06-01,265000
2002-07-01,269000
2002-08-01,296250
2002-09-01,285000
2002-10-01,268000
2002-11-01,265000
2002-12-01,259000
2003-01-01,248750
2003-02-01,253000
2003-03-01,295000
2003-04-01,300000
2003-05-01,286250
2003-06-01,275000
2003-07-01,271000
2003-08-01,250000
2003-09-01,239500
2003-10-01,239500
2003-11-01,245000
2003-12-01,246000
2004-01-01,247250
2004-02-01,260250
2004-03-01,265000
2004-04-01,278000
2004-05-01,273500
2004-06-01,277500
2004-07-01,293000
2004-08-01,305000
2004-09-01,300750
2004-10-01,285500
2004-11-01,287000
2004-12-01,301500
2005-01-01,322000
2005-02-01,320000
2005-03-01,305000
2005-04-01,275750
2005-05-01,275000
2005-06-01,285000
2005-07-01,289500
2005-08-01,301500
2005-09-01,308500
2005-10-01,315000
2005-11-01,292000
2005-12-01,294500
2006-01-01,287500
2006-02-01,290000
2006-03-01,293250
2006-04-01,299000
2006-05-01,316500
2006-06-01,317500
2006-07-01,327500
2006-08-01,320000
2006-09-01,276000
2006-10-01,274250
2006-11-01,282500
2006-12-01,317500
2007-01-01,312000
2007-02-01,363000
2007-03-01,332000
2007-04-01,365500
2007-05-01,309000
2007-06-01,301000
2007-07-01,296500
2007-08-01,305000
2007-09-01,301250
2007-10-01,303750
2007-11-01,322000
2007-12-01,330000
2008-01-01,289000
2008-02-01,286750
2008-03-01,287500
2008-04-01,300000
2008-05-01,292750
2008-06-01,291250
2008-07-01,293000
2008-08-01,314750
2008-09-01,319000
2008-10-01,319500
2008-11-01,313000
2008-12-01,291250
2009-01-01,276000
2009-02-01,278500
2009-03-01,304500
2009-04-01,375000
2009-05-01,335000
2009-06-01,307000
2009-07-01,300000
2009-08-01,286500
2009-09-01,294500
2009-10-01,296500
2009-11-01,294500
2009-12-01,295000
2010-01-01,293000
2010-02-01,322000
2010-03-01,337500
2010-04-01,362000
2010-05-01,325000
2010-06-01,317500
2010-07-01,311500
2010-08-01,322500
2010-09-01,330500
2010-10-01,349000
2010-11-01,362000
2010-12-01,412000
2011-01-01,400000
2011-02-01,332500
2011-03-01,321000
2011-04-01,320000
2011-05-01,363500
2011-06-01,331750
2011-07-01,307500
2011-08-01,314000
2011-09-01,325000
2011-10-01,362500
2011-11-01,305000
2011-12-01,299000
2012-01-01,304500
2012-02-01,335000
2012-03-01,269250
2012-04-01,266750
2012-05-01,292500
2012-06-01,348750
2012-07-01,315000
2012-08-01,310750
2012-09-01,327750
2012-10-01,335000
2012-11-01,314500
2012-12-01,269000
2013-01-01,280000
2013-02-01,330000
2013-03-01,294500
2013-04-01,345000
2013-05-01,274750
2013-06-01,251250
2013-07-01,267500
2013-08-01,288000
2013-09-01,291500
2013-10-01,295000
2013-11-01,295000
2013-12-01,300000
2014-01-01,300000
2014-02-01,265000
2014-03-01,300000
2014-04-01,270000
2014-05-01,322500
2014-06-01,322500
2014-07-01,325000
2014-08-01,325000
2014-09-01,315000
2014-10-01,325000
2014-11-01,330000
2014-12-01,344000
2015-01-01,354000
2015-02-01,360000
2015-03-01,360000
2015-04-01,324000
2015-05-01,328000
2015-06-01,317500
2015-07-01,328000
2015-08-01,330000
2015-09-01,317750
2015-10-01,326000
2015-11-01,341500
2015-12-01,359000
2016-01-01,340000
2016-02-01,325000
2016-03-01,294500
2016-04-01,332500
2016-05-01,375000
2016-06-01,352500
2016-07-01,354250
2016-08-01,337500
2016-09-01,335000
2016-10-01,350000
2016-11-01,367500
2016-12-01,360000
2017-01-01,285000
2017-02-01,322000
