date,value
2000-01-01,150000
2000-02-01,157000
2000-03-01,157500
2000-04-01,161500
2000-05-01,160000
2000-06-01,160000
2000-07-01,160000
2000-08-01,162500
2000-09-01,165000
2000-10-01,168000
2000-11-01,170000
2000-12-01,174000
2001-01-01,171000
2001-02-01,171000
2001-03-01,170000
2001-04-01,165000
2001-05-01,163500
2001-06-01,174000
2001-07-01,186500
2001-08-01,190000
2001-09-01,194000
2001-10-01,189000
2001-11-01,190000
2001-12-01,190000
2002-01-01,195000
2002-02-01,192750
2002-03-01,193000
2002-04-01,187500
2002-05-01,193000
2002-06-01,203500
2002-07-01,213500
2002-08-01,210250
2002-09-01,208500
2002-10-01,210000
2002-11-01,219000
2002-12-01,223500
2003-01-01,220000
2003-02-01,231500
2003-03-01,232500
2003-04-01,235000
2003-05-01,235000
2003-06-01,236000
2003-07-01,240000
2003-08-01,245000
2003-09-01,245000
2003-10-01,245000
2003-11-01,247250
2003-12-01,245000
2004-01-01,245000
2004-02-01,245000
2004-03-01,247750
2004-04-01,261250
2004-05-01,262500
2004-06-01,258500
2004-07-01,257000
2004-08-01,259000
2004-09-01,265000
2004-10-01,279000
2004-11-01,278500
2004-12-01,272000
2005-01-01,272000
2005-02-01,275000
2005-03-01,274000
2005-04-01,274500
2005-05-01,277500
2005-06-01,285000
2005-07-01,285000
2005-08-01,288000
2005-09-01,296500
2005-10-01,301500
2005-11-01,291000
2005-12-01,293000
2006-01-01,308000
2006-02-01,319000
2006-03-01,314000
2006-04-01,305500
2006-05-01,321500
2006-06-01,322250
2006-07-01,329000
2006-08-01,330000
2006-09-01,335000
2006-10-01,320000
2006-11-01,330000
2006-12-01,332000
2007-01-01,336000
2007-02-01,327000
2007-03-01,325000
2007-04-01,325000
2007-05-01,325500
2007-06-01,314750
2007-07-01,318750
2007-08-01,310000
2007-09-01,292500
2007-10-01,287750
2007-11-01,280000
2007-12-01,298000
2008-01-01,266000
2008-02-01,232500
2008-03-01,225000
2008-04-01,225000
2008-05-01,225000
2008-06-01,225000
2008-07-01,225000
2008-08-01,227500
2008-09-01,235000
2008-10-01,240000
2008-11-01,195000
2008-12-01,170000
2009-01-01,193250
2009-02-01,160000
2009-03-01,165000
2009-04-01,136000
2009-05-01,166000
2009-06-01,147750
2009-07-01,127000
2009-08-01,127500
2009-09-01,130000
2009-10-01,130000
2009-11-01,143500
2009-12-01,110000
2010-01-01,151750
2010-02-01,155000
2010-03-01,155000
2010-04-01,150000
2010-05-01,150000
2010-06-01,151000
2010-07-01,152000
2010-08-01,147500
2010-09-01,147500
2010-10-01,135000
2010-11-01,130000
2010-12-01,129750
2011-01-01,131000
2011-02-01,131000
2011-03-01,136000
2011-04-01,124500
2011-05-01,120750
2011-06-01,116000
2011-07-01,125000
2011-08-01,133000
2011-09-01,125000
2011-10-01,134000
2011-11-01,125000
2011-12-01,125000
2012-01-01,120000
2012-02-01,125500
2012-03-01,122000
2012-04-01,125000
2012-05-01,126250
2012-06-01,121125
2012-07-01,121125
2012-08-01,140000
2012-09-01,149000
2012-10-01,146000
2012-11-01,143000
2012-12-01,146500
2013-01-01,146500
2013-02-01,140000
2013-03-01,112500
2013-04-01,118000
2013-05-01,128500
2013-06-01,138000
2013-07-01,145000
2013-08-01,145000
2013-09-01,174000
2013-10-01,139500
2013-11-01,144500
2013-12-01,155000
2014-01-01,179000
2014-02-01,159500
2014-03-01,155500
2014-04-01,155500
2014-05-01,187000
2014-06-01,190000
2014-07-01,199000
2014-08-01,190000
2014-09-01,197500
2014-10-01,200000
2014-11-01,201000
2014-12-01,197000
2015-01-01,180000
2015-02-01,194750
2015-03-01,194500
2015-04-01,185000
2015-05-01,172500
2015-06-01,192500
2015-07-01,210000
2015-08-01,195500
2015-09-01,200000
2015-10-01,211500
2015-11-01,186500
2015-12-01,172000
2016-01-01,185750
2016-02-01,205000
2016-03-01,230000
2016-04-01,245000
2016-05-01,235000
2016-06-01,226500
2016-07-01,225000
2016-08-01,218000
2016-09-01,227500
2016-10-01,229000
2016-11-01,234000
2016-12-01,233500
2017-01-01,238000
2017-02-01,238000
