date,value
2000-01-01,99000
2000-02-01,97500
2000-03-01,100000
2000-04-01,93500
2000-05-01,93250
2000-06-01,94000
2000-07-01,100000
2000-08-01,103000
2000-09-01,108000
2000-10-01,108000
2000-11-01,110000
2000-12-01,110000
2001-01-01,111750
2001-02-01,115000
2001-03-01,115000
2001-04-01,116750
2001-05-01,119500
2001-06-01,120000
2001-07-01,120250
2001-08-01,118000
2001-09-01,118000
2001-10-01,118500
2001-11-01,128000
2001-12-01,129000
2002-01-01,128000
2002-02-01,127000
2002-03-01,127000
2002-04-01,128000
2002-05-01,128000
2002-06-01,127000
2002-07-01,127500
2002-08-01,135000
2002-09-01,139000
2002-10-01,139000
2002-11-01,145000
2002-12-01,150000
2003-01-01,155000
2003-02-01,152000
2003-03-01,141250
2003-04-01,145000
2003-05-01,145000
2003-06-01,145000
2003-07-01,145000
2003-08-01,144500
2003-09-01,152000
2003-10-01,154000
2003-11-01,155000
2003-12-01,155000
2004-01-01,160000
2004-02-01,163000
2004-03-01,161750
2004-04-01,169250
2004-05-01,172500
2004-06-01,176750
2004-07-01,180000
2004-08-01,182000
2004-09-01,178500
2004-10-01,178000
2004-11-01,183250
2004-12-01,190000
2005-01-01,190000
2005-02-01,189500
2005-03-01,195000
2005-04-01,190000
2005-05-01,198000
2005-06-01,195000
2005-07-01,197000
2005-08-01,205000
2005-09-01,204000
2005-10-01,202000
2005-11-01,200000
2005-12-01,214000
2006-01-01,218000
2006-02-01,225000
2006-03-01,225000
2006-04-01,226250
2006-05-01,224000
2006-06-01,232000
2006-07-01,231000
2006-08-01,232000
2006-09-01,224000
2006-10-01,227500
2006-11-01,230500
2006-12-01,231500
2007-01-01,231000
2007-02-01,233500
2007-03-01,225000
2007-04-01,227500
2007-05-01,217500
2007-06-01,210000
2007-07-01,207000
2007-08-01,209000
2007-09-01,220000
2007-10-01,217500
2007-11-01,217500
2007-12-01,197000
2008-01-01,191000
2008-02-01,175000
2008-03-01,191000
2008-04-01,180000
2008-05-01,193000
2008-06-01,180000
2008-07-01,170000
2008-08-01,172500
2008-09-01,145000
2008-10-01,143000
2008-11-01,134500
2008-12-01,130000
2009-01-01,110500
2009-02-01,97750
2009-03-01,80000
2009-04-01,70500
2009-05-01,55900
2009-06-01,55800
2009-07-01,70000
2009-08-01,78000
2009-09-01,80000
2009-10-01,80000
2009-11-01,77500
2009-12-01,76250
2010-01-01,80000
2010-02-01,90000
2010-03-01,95000
2010-04-01,90000
2010-05-01,76000
2010-06-01,73500
2010-07-01,80000
2010-08-01,93000
2010-09-01,93000
2010-10-01,100000
2010-11-01,80500
2010-12-01,80000
2011-01-01,82750
2011-02-01,85000
2011-03-01,96500
2011-04-01,80000
2011-05-01,79000
2011-06-01,84000
2011-07-01,92500
2011-08-01,95000
2011-09-01,85000
2011-10-01,85000
2011-11-01,82000
2011-12-01,79000
2012-01-01,79000
2012-02-01,71250
2012-03-01,80000
2012-04-01,73500
2012-05-01,69000
2012-06-01,63000
2012-07-01,65750
2012-08-01,66500
2012-09-01,55000
2012-10-01,57000
2012-11-01,65000
2012-12-01,66000
2013-01-01,63000
2013-02-01,60000
2013-03-01,64000
2013-04-01,65000
2013-05-01,68000
2013-06-01,67100
2013-07-01,67550
2013-08-01,72000
2013-09-01,84500
2013-10-01,87000
2013-11-01,90000
2013-12-01,82750
2014-01-01,54250
2014-02-01,78000
2014-03-01,78000
2014-04-01,84250
2014-05-01,80000
2014-06-01,75000
2014-07-01,75000
2014-08-01,90000
2014-09-01,102500
2014-10-01,124000
2014-11-01,109000
2014-12-01,118500
2015-01-01,81500
2015-02-01,97500
2015-03-01,95000
2015-04-01,98000
2015-05-01,97750
2015-06-01,119000
2015-07-01,130000
2015-08-01,130000
2015-09-01,115250
2015-10-01,114000
2015-11-01,115000
2015-12-01,125000
2016-01-01,110000
2016-02-01,127500
2016-03-01,150000
2016-04-01,151000
2016-05-01,116102
2016-06-01,83000
2016-07-01,85500
2016-08-01,96500
2016-09-01,121000
2016-10-01,115000
2016-11-01,135000
2016-12-01,150000
2017-01-01,145000
2017-02-01,150000
