date,value
2000-01-01,102500
2000-02-01,101000
2000-03-01,105250
2000-04-01,103000
2000-05-01,104500
2000-06-01,109000
2000-07-01,117000
2000-08-01,120000
2000-09-01,123250
2000-10-01,135000
2000-11-01,135000
2000-12-01,135000
2001-01-01,139000
2001-02-01,144000
2001-03-01,160000
2001-04-01,225000
2001-05-01,230000
2001-06-01,229500
2001-07-01,196250
2001-08-01,170000
2001-09-01,166000
2001-10-01,172000
2001-11-01,217500
2001-12-01,255000
2002-01-01,255000
2002-02-01,245000
2002-03-01,172000
2002-04-01,166000
2002-05-01,171250
2002-06-01,237500
2002-07-01,236250
2002-08-01,210000
2002-09-01,200000
2002-10-01,188000
2002-11-01,191500
2002-12-01,191500
2003-01-01,190500
2003-02-01,188500
2003-03-01,195000
2003-04-01,196500
2003-05-01,191500
2003-06-01,195500
2003-07-01,215000
2003-08-01,295500
2003-09-01,285000
2003-10-01,270000
2003-11-01,237000
2003-12-01,247000
2004-01-01,238500
2004-02-01,268000
2004-03-01,295750
2004-04-01,254000
2004-05-01,225000
2004-06-01,222000
2004-07-01,236000
2004-08-01,241750
2004-09-01,247000
2004-10-01,246000
2004-11-01,241000
2004-12-01,248000
2005-01-01,248000
2005-02-01,279000
2005-03-01,250000
2005-04-01,252500
2005-05-01,252500
2005-06-01,287500
2005-07-01,337000
2005-08-01,328500
2005-09-01,320000
2005-10-01,281000
2005-11-01,310000
2005-12-01,267500
2006-01-01,248500
2006-02-01,245000
2006-03-01,250000
2006-04-01,250000
2006-05-01,280000
2006-06-01,247000
2006-07-01,255000
2006-08-01,242500
2006-09-01,240000
2006-10-01,237500
2006-11-01,237750
2006-12-01,259000
2007-01-01,339000
2007-02-01,318500
2007-03-01,305000
2007-04-01,277500
2007-05-01,273000
2007-06-01,257000
2007-07-01,257000
2007-08-01,257000
2007-09-01,258250
2007-10-01,257000
2007-11-01,250000
2007-12-01,249500
2008-01-01,245000
2008-02-01,255000
2008-03-01,247500
2008-04-01,265750
2008-05-01,262000
2008-06-01,272000
2008-07-01,275000
2008-08-01,278000
2008-09-01,290000
2008-10-01,302500
2008-11-01,302500
2008-12-01,327500
2009-01-01,330000
2009-02-01,272750
2009-03-01,280500
2009-04-01,225000
2009-05-01,240000
2009-06-01,240000
2009-07-01,247500
2009-08-01,247500
2009-09-01,240000
2009-10-01,236500
2009-11-01,237000
2009-12-01,230000
2010-01-01,205000
2010-02-01,166750
2010-03-01,127500
2010-04-01,120000
2010-05-01,120000
2010-06-01,121500
2010-07-01,159000
2010-08-01,165000
2010-09-01,167000
2010-10-01,149000
2010-11-01,219000
2010-12-01,137500
2011-01-01,100000
2011-02-01,72000
2011-03-01,96750
2011-04-01,136000
2011-05-01,118650
2011-06-01,130000
2011-07-01,124500
2011-08-01,168000
2011-09-01,218500
2011-10-01,214250
2011-11-01,205000
2011-12-01,87500
2012-01-01,74000
2012-02-01,64500
2012-03-01,86000
2012-04-01,187000
2012-05-01,126000
2012-06-01,150000
2012-07-01,155500
2012-08-01,171000
2012-09-01,195000
2012-10-01,166000
2012-11-01,177500
2012-12-01,116000
2013-01-01,122000
2013-02-01,106250
2013-03-01,166000
2013-04-01,164000
2013-05-01,196000
2013-06-01,194750
2013-07-01,275000
2013-08-01,277500
2013-09-01,260000
2013-10-01,237000
2013-11-01,235000
2013-12-01,220000
2014-01-01,242500
2014-02-01,242500
2014-03-01,282500
2014-04-01,200750
2014-05-01,205250
2014-06-01,227500
2014-07-01,284000
2014-08-01,279000
2014-09-01,181750
2014-10-01,175500
2014-11-01,200000
2014-12-01,185000
2015-01-01,231500
2015-02-01,301250
2015-03-01,341000
2015-04-01,290750
2015-05-01,290000
2015-06-01,315000
2015-07-01,331250
2015-08-01,325000
2015-09-01,325000
2015-10-01,250000
2015-11-01,250000
2015-12-01,218750
2016-01-01,260000
2016-02-01,215000
2016-03-01,215000
2016-04-01,197000
2016-05-01,355750
2016-06-01,321000
2016-07-01,319500
2016-08-01,310000
2016-09-01,323500
2016-10-01,291250
2016-11-01,240000
2016-12-01,221000
2017-01-01,202000
2017-02-01,207000
