date,value
2000-01-01,98000
2000-02-01,144500
2000-03-01,142500
2000-04-01,147000
2000-05-01,136750
2000-06-01,150000
2000-07-01,137500
2000-08-01,150000
2000-09-01,149000
2000-10-01,149000
2000-11-01,149500
2000-12-01,157500
2001-01-01,155000
2001-02-01,155000
2001-03-01,150000
2001-04-01,150000
2001-05-01,140000
2001-06-01,135000
2001-07-01,143750
2001-08-01,139000
2001-09-01,175750
2001-10-01,159000
2001-11-01,160000
2001-12-01,153500
2002-01-01,159750
2002-02-01,160750
2002-03-01,159500
2002-04-01,163750
2002-05-01,165000
2002-06-01,162500
2002-07-01,166500
2002-08-01,165000
2002-09-01,176500
2002-10-01,170000
2002-11-01,175750
2002-12-01,171500
2003-01-01,185000
2003-02-01,173500
2003-03-01,175000
2003-04-01,160000
2003-05-01,161500
2003-06-01,160500
2003-07-01,189000
2003-08-01,183000
2003-09-01,188000
2003-10-01,183000
2003-11-01,189500
2003-12-01,180000
2004-01-01,186750
2004-02-01,190000
2004-03-01,200000
2004-04-01,188750
2004-05-01,192250
2004-06-01,194750
2004-07-01,217500
2004-08-01,215500
2004-09-01,229000
2004-10-01,226000
2004-11-01,222000
2004-12-01,210000
2005-01-01,222500
2005-02-01,226000
2005-03-01,250000
2005-04-01,250000
2005-05-01,246000
2005-06-01,228500
2005-07-01,234000
2005-08-01,233000
2005-09-01,232000
2005-10-01,233500
2005-11-01,250000
2005-12-01,250500
2006-01-01,255000
2006-02-01,252000
2006-03-01,252000
2006-04-01,250000
2006-05-01,249000
2006-06-01,250000
2006-07-01,257000
2006-08-01,259500
2006-09-01,255750
2006-10-01,260000
2006-11-01,275000
2006-12-01,275000
2007-01-01,279000
2007-02-01,273500
2007-03-01,275000
2007-04-01,275000
2007-05-01,275000
2007-06-01,275000
2007-07-01,264000
2007-08-01,275000
2007-09-01,275000
2007-10-01,268000
2007-11-01,259000
2007-12-01,250000
2008-01-01,245000
2008-02-01,250000
2008-03-01,265000
2008-04-01,270000
2008-05-01,270000
2008-06-01,257500
2008-07-01,230000
2008-08-01,233500
2008-09-01,246500
2008-10-01,248000
2008-11-01,229250
2008-12-01,225000
2009-01-01,224500
2009-02-01,247500
2009-03-01,243000
2009-04-01,210500
2009-05-01,205500
2009-06-01,210000
2009-07-01,178250
2009-08-01,119000
2009-09-01,114750
2009-10-01,169000
2009-11-01,118000
2009-12-01,99000
2010-01-01,83250
2010-02-01,125750
2010-03-01,129000
2010-04-01,72500
2010-05-01,37000
2010-06-01,59000
2010-07-01,72000
2010-08-01,130000
2010-09-01,130000
2010-10-01,157000
2010-11-01,170000
2010-12-01,170000
2011-01-01,172500
2011-02-01,114500
2011-03-01,90000
2011-04-01,67000
2011-05-01,54500
2011-06-01,56000
2011-07-01,60000
2011-08-01,67000
2011-09-01,66000
2011-10-01,66000
2011-11-01,103000
2011-12-01,91500
2012-01-01,128500
2012-02-01,75000
2012-03-01,75000
2012-04-01,61000
2012-05-01,51500
2012-06-01,51500
2012-07-01,68000
2012-08-01,66500
2012-09-01,65000
2012-10-01,111000
2012-11-01,75000
2012-12-01,75000
2013-01-01,64000
2013-02-01,89000
2013-03-01,114000
2013-04-01,89000
2013-05-01,80000
2013-06-01,81000
2013-07-01,89000
2013-08-01,115000
2013-09-01,121500
2013-10-01,125000
2013-11-01,135000
2013-12-01,132500
2014-01-01,105000
2014-02-01,94000
2014-03-01,97500
2014-04-01,100000
2014-05-01,116000
2014-06-01,112500
2014-07-01,122000
2014-08-01,121000
2014-09-01,122000
2014-10-01,109000
2014-11-01,131000
2014-12-01,131000
2015-01-01,131500
2015-02-01,108750
2015-03-01,107500
2015-04-01,113500
2015-05-01,123250
2015-06-01,101750
2015-07-01,110000
2015-08-01,100000
2015-09-01,105000
2015-10-01,96000
2015-11-01,112500
2015-12-01,120000
2016-01-01,130000
2016-02-01,130000
2016-03-01,136750
2016-04-01,148500
2016-05-01,194000
2016-06-01,172500
2016-07-01,194000
2016-08-01,187000
2016-09-01,187000
2016-10-01,187500
2016-11-01,200000
2016-12-01,197750
2017-01-01,200000
2017-02-01,182500
