date,value
2000-01-01,230000
2000-02-01,230000
2000-03-01,202500
2000-04-01,174500
2000-05-01,173000
2000-06-01,102000
2000-07-01,176500
2000-08-01,178500
2000-09-01,178500
2000-10-01,230000
2000-12-01,136000
2001-01-01,116500
2001-02-01,155000
2001-03-01,155000
2001-04-01,157500
2001-05-01,157000
2001-06-01,160000
2001-09-01,55000
2001-10-01,104500
2001-11-01,154000
2001-12-01,154000
2002-01-01,165500
2002-02-01,155250
2002-03-01,165500
2002-04-01,165000
2002-05-01,165000
2002-06-01,210000
2002-07-01,107000
2002-08-01,161500
2002-09-01,173000
2002-10-01,221000
2002-11-01,221000
2002-12-01,221000
2003-03-01,351000
2003-04-01,340000
2003-05-01,311000
2003-06-01,208250
2003-07-01,258500
2003-08-01,182500
2003-09-01,163000
2003-10-01,170000
2003-11-01,220000
2003-12-01,334000
2004-01-01,334000
2004-02-01,292000
2004-03-01,247000
2004-04-01,247000
2004-05-01,285750
2004-06-01,341500
2004-07-01,275000
2004-08-01,218000
2004-09-01,274500
2004-10-01,300000
2004-11-01,312500
2004-12-01,309500
2005-01-01,280000
2005-02-01,264500
2005-03-01,264000
2005-04-01,339000
2005-05-01,359000
2005-06-01,339000
2005-07-01,327500
2005-08-01,329500
2005-09-01,338250
2005-10-01,390000
2005-11-01,312000
2005-12-01,316000
2006-01-01,312000
2006-02-01,320000
2006-03-01,267750
2006-04-01,249500
2006-05-01,263000
2006-06-01,263000
2006-07-01,300500
2006-08-01,273000
2006-09-01,313500
2006-10-01,345750
2006-11-01,345750
2006-12-01,350000
2007-01-01,290000
2007-02-01,290000
2007-03-01,295000
2007-04-01,354750
2007-05-01,328500
2007-06-01,371000
2007-07-01,330000
2007-08-01,295750
2007-09-01,288000
2007-10-01,294000
2007-11-01,307000
2007-12-01,314000
2008-01-01,316750
2008-02-01,309500
2008-03-01,319500
2008-04-01,340000
2008-05-01,332500
2008-06-01,402500
2008-07-01,330000
2008-08-01,354500
2008-09-01,330000
2008-10-01,317500
2008-11-01,314500
2008-12-01,314500
2009-01-01,203000
2009-02-01,235000
2009-03-01,235000
2009-04-01,235000
2009-05-01,227000
2009-07-01,243750
2009-08-01,385000
2009-09-01,308000
2009-10-01,277500
2009-11-01,247000
2009-12-01,286000
2010-01-01,325000
2010-02-01,239000
2010-03-01,183000
2010-04-01,127000
2010-05-01,160500
2010-06-01,170000
2010-07-01,170000
2010-08-01,113000
2010-09-01,178000
2010-10-01,178000
2010-11-01,236000
2010-12-01,179250
2011-01-01,236000
2011-02-01,355000
2011-03-01,275000
2011-04-01,240000
2011-05-01,200000
2011-06-01,239000
2011-07-01,372000
2011-08-01,372000
2011-09-01,383500
2011-10-01,383500
2011-11-01,422500
2011-12-01,340000
2012-01-01,263000
2012-02-01,250000
2012-03-01,258000
2012-04-01,250000
2012-05-01,225000
2012-06-01,117500
2012-07-01,84750
2012-08-01,231000
2012-09-01,231000
2012-10-01,240000
2012-11-01,205000
2012-12-01,219250
2013-01-01,194000
2013-02-01,111250
2013-03-01,117500
2013-04-01,111250
2013-05-01,169000
2013-06-01,95000
2013-07-01,130000
2013-08-01,125000
2013-09-01,127500
2013-10-01,140500
2013-11-01,124000
2013-12-01,121000
2014-01-01,120000
2014-02-01,120000
2014-03-01,146750
2014-04-01,146750
2014-05-01,142250
2014-06-01,126500
2014-07-01,115750
2014-08-01,405000
2014-09-01,322500
2014-10-01,312000
2014-11-01,345000
2014-12-01,312000
2015-01-01,330000
2015-02-01,260000
2015-03-01,260000
2015-04-01,255000
2015-05-01,255000
2015-06-01,330000
2015-07-01,330000
2015-08-01,300000
2015-09-01,281750
2015-10-01,220000
2015-11-01,176000
2015-12-01,153000
2016-01-01,211500
2016-02-01,211500
2016-03-01,346000
2016-04-01,397500
2016-05-01,303000
2016-06-01,303000
2016-07-01,297000
2016-08-01,297000
2016-09-01,257000
2016-10-01,180000
2016-11-01,250000
2016-12-01,255000
2017-01-01,220000
2017-02-01,202500
