date,value
2000-01-01,60000
2000-02-01,60000
2000-03-01,58000
2000-04-01,57000
2000-05-01,62000
2000-06-01,62000
2000-07-01,68500
2000-08-01,67000
2000-09-01,75000
2000-10-01,75000
2000-11-01,65000
2000-12-01,60000
2001-01-01,63000
2001-02-01,63000
2001-03-01,68000
2001-04-01,50000
2001-05-01,68000
2001-06-01,50000
2001-07-01,70000
2001-08-01,52500
2001-09-01,74500
2001-10-01,73000
2001-11-01,73000
2001-12-01,43000
2002-01-01,68000
2002-02-01,71000
2002-03-01,84000
2002-04-01,77000
2002-05-01,78000
2002-06-01,75000
2002-07-01,78000
2002-08-01,70000
2002-09-01,72500
2002-10-01,72500
2002-11-01,54000
2002-12-01,48000
2003-01-01,46000
2003-02-01,75500
2003-03-01,83500
2003-04-01,76500
2003-05-01,73500
2003-06-01,72000
2003-07-01,71500
2003-08-01,71000
2003-09-01,60500
2003-10-01,73000
2003-11-01,80000
2003-12-01,79500
2004-01-01,75000
2004-02-01,75000
2004-03-01,75000
2004-04-01,75000
2004-05-01,89500
2004-06-01,95000
2004-07-01,100000
2004-08-01,96250
2004-09-01,109000
2004-10-01,109000
2004-11-01,105000
2004-12-01,100000
2005-01-01,100000
2005-02-01,100000
2005-03-01,97500
2005-04-01,100000
2005-05-01,105000
2005-06-01,110000
2005-07-01,121000
2005-08-01,125000
2005-09-01,124000
2005-10-01,120000
2005-11-01,115000
2005-12-01,110000
2006-01-01,122000
2006-02-01,125000
2006-03-01,127750
2006-04-01,126750
2006-05-01,125000
2006-06-01,125500
2006-07-01,125000
2006-08-01,126000
2006-09-01,124500
2006-10-01,132000
2006-11-01,135000
2006-12-01,135000
2007-01-01,142000
2007-02-01,143000
2007-03-01,137000
2007-04-01,120000
2007-05-01,115000
2007-06-01,124500
2007-07-01,141000
2007-08-01,122000
2007-09-01,128000
2007-10-01,120000
2007-11-01,115000
2007-12-01,123500
2008-01-01,135000
2008-02-01,145500
2008-03-01,139000
2008-04-01,100000
2008-05-01,80000
2008-06-01,70000
2008-07-01,83500
2008-08-01,109000
2008-09-01,135000
2008-10-01,130000
2008-11-01,123000
2008-12-01,43000
2009-01-01,37000
2009-02-01,36000
2009-03-01,35000
2009-04-01,23750
2009-05-01,63250
2009-06-01,25500
2009-07-01,94000
2009-08-01,94000
2009-09-01,145000
2009-10-01,205000
2009-11-01,205000
2009-12-01,167500
2010-01-01,182000
2010-02-01,132000
2010-03-01,109500
2010-04-01,60000
2010-05-01,94000
2010-06-01,125500
2010-07-01,130000
2010-08-01,127000
2010-09-01,63000
2010-10-01,44750
2010-11-01,63000
2010-12-01,140000
2011-01-01,140000
2011-02-01,87500
2011-03-01,45000
2011-04-01,35000
2011-05-01,25000
2011-06-01,46000
2011-07-01,73000
2011-08-01,76500
2011-09-01,80000
2011-10-01,50000
2011-11-01,23750
2011-12-01,23750
2012-01-01,23750
2012-02-01,24500
2012-03-01,57500
2012-04-01,57500
2012-05-01,89000
2012-06-01,32750
2012-07-01,43000
2012-09-01,22500
2012-10-01,45000
2012-11-01,45000
2012-12-01,45000
2013-01-01,43000
2013-02-01,47000
2013-03-01,51000
2013-04-01,35500
2013-05-01,35250
2013-06-01,35250
2013-07-01,45500
2013-08-01,40000
2013-09-01,40000
2013-11-01,95000
2013-12-01,95000
2014-01-01,95000
2014-02-01,24000
2014-03-01,24750
2014-04-01,24750
2014-05-01,25500
2014-06-01,85000
2014-07-01,78500
2014-08-01,72000
2014-09-01,72000
2014-10-01,42000
2014-11-01,96000
2014-12-01,42000
2015-01-01,41000
2015-02-01,41000
2015-03-01,30500
2015-04-01,20000
2015-05-01,20000
2015-06-01,40000
2015-07-01,43250
2015-08-01,110750
2015-09-01,87000
2015-10-01,53500
2015-11-01,53500
2015-12-01,20000
2016-01-01,45000
2016-02-01,45000
2016-03-01,92000
2016-04-01,85500
2016-05-01,85500
2016-06-01,168000
2016-07-01,40000
2016-08-01,40000
2016-09-01,35000
2016-10-01,30000
2016-11-01,30000
2016-12-01,38000
2017-01-01,44000
2017-02-01,83000
