date,value
2000-01-01,173000
2000-02-01,175000
2000-03-01,175000
2000-04-01,173000
2000-05-01,180000
2000-06-01,180000
2000-07-01,181000
2000-08-01,182250
2000-09-01,187000
2000-10-01,190000
2000-11-01,190000
2000-12-01,192000
2001-01-01,195000
2001-02-01,195000
2001-03-01,202000
2001-04-01,205000
2001-05-01,197500
2001-06-01,202000
2001-07-01,206000
2001-08-01,210000
2001-09-01,212000
2001-10-01,214500
2001-11-01,220000
2001-12-01,220000
2002-01-01,215000
2002-02-01,212500
2002-03-01,215000
2002-04-01,210000
2002-05-01,215000
2002-06-01,213500
2002-07-01,227000
2002-08-01,231000
2002-09-01,235000
2002-10-01,235000
2002-11-01,241250
2002-12-01,240000
2003-01-01,238000
2003-02-01,235000
2003-03-01,237000
2003-04-01,242500
2003-05-01,242000
2003-06-01,248500
2003-07-01,249000
2003-08-01,250000
2003-09-01,251000
2003-10-01,251000
2003-11-01,255000
2003-12-01,255000
2004-01-01,258000
2004-02-01,258000
2004-03-01,260000
2004-04-01,266000
2004-05-01,265000
2004-06-01,266000
2004-07-01,268000
2004-08-01,273000
2004-09-01,277500
2004-10-01,280000
2004-11-01,285000
2004-12-01,285000
2005-01-01,289000
2005-02-01,290000
2005-03-01,290000
2005-04-01,300000
2005-05-01,300500
2005-06-01,315000
2005-07-01,315000
2005-08-01,320000
2005-09-01,325000
2005-10-01,322500
2005-11-01,321000
2005-12-01,320000
2006-01-01,319500
2006-02-01,324750
2006-03-01,320000
2006-04-01,324500
2006-05-01,324000
2006-06-01,325000
2006-07-01,330000
2006-08-01,328000
2006-09-01,320000
2006-10-01,315000
2006-11-01,315000
2006-12-01,330000
2007-01-01,330000
2007-02-01,325000
2007-03-01,315000
2007-04-01,319500
2007-05-01,330000
2007-06-01,321500
2007-07-01,312000
2007-08-01,309750
2007-09-01,310000
2007-10-01,312500
2007-11-01,299500
2007-12-01,294000
2008-01-01,278500
2008-02-01,276000
2008-03-01,276000
2008-04-01,284500
2008-05-01,279500
2008-06-01,285000
2008-07-01,260000
2008-08-01,250000
2008-09-01,247000
2008-10-01,247000
2008-11-01,249000
2008-12-01,243500
2009-01-01,236750
2009-02-01,220000
2009-03-01,240000
2009-04-01,240000
2009-05-01,235000
2009-06-01,220000
2009-07-01,206000
2009-08-01,206000
2009-09-01,205500
2009-10-01,209000
2009-11-01,210000
2009-12-01,210000
2010-01-01,206000
2010-02-01,187000
2010-03-01,190000
2010-04-01,190000
2010-05-01,197000
2010-06-01,197000
2010-07-01,190500
2010-08-01,190500
2010-09-01,189000
2010-10-01,190000
2010-11-01,190000
2010-12-01,199000
2011-01-01,190000
2011-02-01,178250
2011-03-01,155000
2011-04-01,155000
2011-05-01,159000
2011-06-01,160000
2011-07-01,162000
2011-08-01,165000
2011-09-01,167500
2011-10-01,174500
2011-11-01,170000
2011-12-01,166250
2012-01-01,150000
2012-02-01,152500
2012-03-01,151000
2012-04-01,151750
2012-05-01,150000
2012-06-01,150500
2012-07-01,150500
2012-08-01,160000
2012-09-01,155000
2012-10-01,150500
2012-11-01,150000
2012-12-01,158000
2013-01-01,162000
2013-02-01,155000
2013-03-01,155000
2013-04-01,155000
2013-05-01,160000
2013-06-01,160000
2013-07-01,165000
2013-08-01,175000
2013-09-01,180000
2013-10-01,181250
2013-11-01,185000
2013-12-01,170000
2014-01-01,165000
2014-02-01,180000
2014-03-01,181000
2014-04-01,189500
2014-05-01,180039
2014-06-01,180269
2014-07-01,200000
2014-08-01,205000
2014-09-01,208000
2014-10-01,222000
2014-11-01,220000
2014-12-01,220500
2015-01-01,221000
2015-02-01,234500
2015-03-01,225000
2015-04-01,219000
2015-05-01,207000
2015-06-01,210000
2015-07-01,220000
2015-08-01,230000
2015-09-01,232500
2015-10-01,229000
2015-11-01,223000
2015-12-01,223000
2016-01-01,225000
2016-02-01,225000
2016-03-01,225000
2016-04-01,225000
2016-05-01,227500
2016-06-01,229000
2016-07-01,230000
2016-08-01,239000
2016-09-01,245000
2016-10-01,240000
2016-11-01,240000
2016-12-01,239500
2017-01-01,242000
2017-02-01,242000
