date,value
2000-01-01,87000
2000-02-01,88500
2000-03-01,84500
2000-04-01,78500
2000-05-01,68000
2000-06-01,71500
2000-07-01,70000
2000-08-01,75000
2000-09-01,73000
2000-10-01,73500
2000-11-01,73500
2000-12-01,71000
2001-01-01,70000
2001-02-01,70000
2001-03-01,71250
2001-04-01,69500
2001-05-01,80000
2001-06-01,92500
2001-07-01,84500
2001-08-01,97000
2001-09-01,90000
2001-10-01,100500
2001-11-01,103000
2001-12-01,106500
2002-01-01,96250
2002-02-01,101500
2002-03-01,110000
2002-04-01,91500
2002-05-01,90000
2002-06-01,92000
2002-07-01,92000
2002-08-01,88500
2002-09-01,82000
2002-10-01,84000
2002-11-01,90000
2002-12-01,90000
2003-01-01,78000
2003-02-01,89000
2003-03-01,100000
2003-04-01,95500
2003-05-01,92000
2003-06-01,86000
2003-07-01,87000
2003-08-01,90000
2003-09-01,107500
2003-10-01,105000
2003-11-01,102000
2003-12-01,112000
2004-01-01,114000
2004-02-01,111000
2004-03-01,89000
2004-04-01,89000
2004-05-01,87000
2004-06-01,100000
2004-07-01,109500
2004-08-01,123000
2004-09-01,117500
2004-10-01,112000
2004-11-01,108000
2004-12-01,106000
2005-01-01,106000
2005-02-01,116750
2005-03-01,120000
2005-04-01,125000
2005-05-01,129000
2005-06-01,127000
2005-07-01,127500
2005-08-01,130000
2005-09-01,133500
2005-10-01,134500
2005-11-01,135000
2005-12-01,140000
2006-01-01,148750
2006-02-01,160000
2006-03-01,155000
2006-04-01,157500
2006-05-01,165000
2006-06-01,169500
2006-07-01,176000
2006-08-01,176000
2006-09-01,160000
2006-10-01,160000
2006-11-01,174000
2006-12-01,180000
2007-01-01,175000
2007-02-01,170000
2007-03-01,148000
2007-04-01,155000
2007-05-01,162000
2007-06-01,145000
2007-07-01,142500
2007-08-01,135000
2007-09-01,153000
2007-10-01,149500
2007-11-01,162000
2007-12-01,162000
2008-01-01,170000
2008-02-01,181500
2008-03-01,149500
2008-04-01,150000
2008-05-01,183500
2008-06-01,198500
2008-07-01,184000
2008-08-01,140000
2008-09-01,123500
2008-10-01,126750
2008-11-01,119000
2008-12-01,107250
2009-01-01,76000
2009-02-01,77500
2009-03-01,98500
2009-04-01,144000
2009-05-01,155000
2009-06-01,134000
2009-07-01,82000
2009-08-01,114500
2009-09-01,102250
2009-10-01,100000
2009-11-01,120000
2009-12-01,109000
2010-01-01,140000
2010-02-01,134000
2010-03-01,135000
2010-04-01,114000
2010-05-01,62500
2010-06-01,70000
2010-07-01,73500
2010-08-01,107500
2010-09-01,77000
2010-10-01,53000
2010-11-01,40000
2010-12-01,53000
2011-01-01,43000
2011-02-01,52000
2011-03-01,48000
2011-04-01,84000
2011-05-01,50000
2011-06-01,55000
2011-07-01,55000
2011-08-01,73000
2011-09-01,65000
2011-10-01,51000
2011-11-01,51000
2011-12-01,95000
2012-01-01,95000
2012-02-01,95000
2012-03-01,95000
2012-04-01,55000
2012-05-01,38250
2012-06-01,41000
2012-07-01,58500
2012-08-01,58500
2012-09-01,87500
2012-10-01,63000
2012-11-01,60000
2012-12-01,50500
2013-01-01,43000
2013-02-01,50500
2013-03-01,125750
2013-04-01,155000
2013-05-01,142500
2013-06-01,129000
2013-07-01,95000
2013-08-01,83000
2013-09-01,70000
2013-10-01,59649
2013-11-01,70000
2013-12-01,28000
2014-01-01,43500
2014-02-01,32000
2014-03-01,87000
2014-04-01,109250
2014-05-01,81500
2014-06-01,64000
2014-07-01,64000
2014-08-01,109500
2014-09-01,114500
2014-10-01,145500
2014-11-01,156000
2014-12-01,145500
2015-01-01,121000
2015-02-01,72000
2015-03-01,80000
2015-04-01,90000
2015-05-01,116500
2015-06-01,116250
2015-07-01,116500
2015-08-01,102750
2015-09-01,122500
2015-10-01,120000
2015-11-01,122500
2015-12-01,125000
2016-01-01,127500
2016-02-01,130000
2016-03-01,125000
2016-04-01,139000
2016-05-01,125000
2016-06-01,178000
2016-07-01,141500
2016-08-01,140000
2016-09-01,125000
2016-10-01,135000
2016-11-01,135000
2016-12-01,148500
2017-01-01,80000
2017-02-01,95000
