date,value
2000-01-01,129000
2000-02-01,131000
2000-03-01,132500
2000-04-01,132750
2000-05-01,147500
2000-06-01,150000
2000-07-01,168500
2000-08-01,176000
2000-09-01,173500
2000-10-01,180500
2000-11-01,148500
2000-12-01,150500
2001-01-01,150500
2001-02-01,165000
2001-03-01,164500
2001-04-01,165750
2001-05-01,163750
2001-06-01,167500
2001-07-01,170250
2001-08-01,169000
2001-09-01,169000
2001-10-01,156000
2001-11-01,158500
2001-12-01,149000
2002-01-01,158000
2002-02-01,149500
2002-03-01,158000
2002-04-01,151250
2002-05-01,160000
2002-06-01,163000
2002-07-01,167500
2002-08-01,198000
2002-09-01,190500
2002-10-01,183000
2002-11-01,178500
2002-12-01,182750
2003-01-01,195000
2003-02-01,200000
2003-03-01,190000
2003-04-01,167500
2003-05-01,148500
2003-06-01,160000
2003-07-01,193000
2003-08-01,200000
2003-09-01,202500
2003-10-01,212500
2003-11-01,211500
2003-12-01,195000
2004-01-01,188000
2004-02-01,183500
2004-03-01,182500
2004-04-01,165000
2004-05-01,167500
2004-06-01,176000
2004-07-01,205000
2004-08-01,198000
2004-09-01,195000
2004-10-01,189500
2004-11-01,185000
2004-12-01,184000
2005-01-01,185000
2005-02-01,205000
2005-03-01,210000
2005-04-01,204500
2005-05-01,202000
2005-06-01,200000
2005-07-01,199500
2005-08-01,220000
2005-09-01,226000
2005-10-01,218000
2005-11-01,195000
2005-12-01,186000
2006-01-01,215000
2006-02-01,197000
2006-03-01,225000
2006-04-01,212500
2006-05-01,230000
2006-06-01,244250
2006-07-01,227500
2006-08-01,230750
2006-09-01,216000
2006-10-01,220000
2006-11-01,210000
2006-12-01,207000
2007-01-01,206000
2007-02-01,223250
2007-03-01,237500
2007-04-01,228000
2007-05-01,220000
2007-06-01,225000
2007-07-01,208500
2007-08-01,245500
2007-09-01,237500
2007-10-01,252000
2007-11-01,220000
2007-12-01,205000
2008-01-01,232000
2008-02-01,199000
2008-03-01,244750
2008-04-01,232750
2008-05-01,237750
2008-06-01,240000
2008-07-01,252750
2008-08-01,246750
2008-09-01,225000
2008-10-01,245000
2008-11-01,243000
2008-12-01,243000
2009-01-01,194500
2009-02-01,218000
2009-03-01,208000
2009-04-01,225000
2009-05-01,242500
2009-06-01,232000
2009-07-01,240500
2009-08-01,212000
2009-09-01,229250
2009-10-01,208000
2009-11-01,200000
2009-12-01,185000
2010-01-01,185000
2010-02-01,200000
2010-03-01,216000
2010-04-01,216000
2010-05-01,220000
2010-06-01,201750
2010-07-01,230000
2010-08-01,230000
2010-09-01,211000
2010-10-01,214000
2010-11-01,215000
2010-12-01,189500
2011-01-01,135750
2011-02-01,110812
2011-03-01,135000
2011-04-01,272500
2011-05-01,260000
2011-06-01,250000
2011-07-01,158000
2011-08-01,175000
2011-09-01,176000
2011-10-01,202000
2011-11-01,150000
2011-12-01,162000
2012-01-01,141000
2012-02-01,155000
2012-03-01,140000
2012-04-01,150000
2012-05-01,145750
2012-06-01,180000
2012-07-01,210000
2012-08-01,230000
2012-09-01,235000
2012-10-01,200000
2012-11-01,172000
2012-12-01,149000
2013-01-01,157000
2013-02-01,180000
2013-03-01,194500
2013-04-01,175000
2013-05-01,142500
2013-06-01,164500
2013-07-01,200000
2013-08-01,311250
2013-09-01,279000
2013-10-01,275000
2013-11-01,208250
2013-12-01,139500
2014-01-01,80000
2014-02-01,225000
2014-03-01,253500
2014-04-01,241000
2014-05-01,115000
2014-06-01,133500
2014-07-01,145000
2014-08-01,201000
2014-09-01,225000
2014-10-01,218000
2014-11-01,195000
2014-12-01,182500
2015-01-01,173750
2015-02-01,141500
2015-03-01,132500
2015-04-01,168750
2015-05-01,230000
2015-06-01,230000
2015-07-01,222000
2015-08-01,230000
2015-09-01,250000
2015-10-01,249750
2015-11-01,197000
2015-12-01,159500
2016-01-01,145000
2016-02-01,157000
2016-03-01,167500
2016-04-01,158250
2016-05-01,215000
2016-06-01,201250
2016-07-01,235000
2016-08-01,227500
2016-09-01,216000
2016-10-01,203000
2016-11-01,180000
2016-12-01,169500
2017-01-01,160000
2017-02-01,160000
