date,value
2000-01-01,114250
2000-02-01,125500
2000-03-01,143500
2000-04-01,141750
2000-05-01,141750
2000-06-01,100000
2000-07-01,100000
2000-08-01,100000
2000-09-01,134000
2000-10-01,47000
2000-11-01,151000
2000-12-01,135500
2001-01-01,151000
2001-02-01,113000
2001-03-01,111000
2001-04-01,111000
2001-05-01,152000
2001-06-01,160000
2001-07-01,170000
2001-08-01,170000
2001-09-01,150000
2001-10-01,150000
2001-11-01,150000
2001-12-01,158500
2002-01-01,140000
2002-02-01,174000
2002-03-01,180000
2002-04-01,180000
2002-05-01,180000
2002-06-01,159000
2002-07-01,130000
2002-08-01,47000
2002-09-01,88500
2002-10-01,135000
2002-11-01,135000
2002-12-01,135000
2003-01-01,170000
2003-02-01,170000
2003-03-01,155500
2003-04-01,141000
2003-05-01,190000
2003-06-01,160000
2003-07-01,145000
2003-08-01,132500
2003-09-01,154500
2003-10-01,182500
2003-11-01,189000
2003-12-01,168000
2004-01-01,187000
2004-02-01,191500
2004-03-01,211500
2004-04-01,212500
2004-05-01,184500
2004-06-01,155000
2004-07-01,218500
2004-08-01,200000
2004-09-01,209500
2004-10-01,175000
2004-11-01,210000
2004-12-01,174500
2005-01-01,174500
2005-02-01,200000
2005-03-01,210000
2005-04-01,215000
2005-05-01,210000
2005-06-01,200000
2005-07-01,189000
2005-08-01,180250
2005-09-01,185000
2005-10-01,185000
2005-11-01,186000
2005-12-01,185000
2006-01-01,192000
2006-02-01,200750
2006-03-01,222500
2006-04-01,230000
2006-05-01,230000
2006-06-01,216500
2006-07-01,215000
2006-08-01,219000
2006-09-01,220000
2006-10-01,217500
2006-11-01,220000
2006-12-01,232250
2007-01-01,211000
2007-02-01,207250
2007-03-01,202500
2007-04-01,198500
2007-05-01,184000
2007-06-01,181250
2007-07-01,192500
2007-08-01,200000
2007-09-01,200500
2007-10-01,205000
2007-11-01,220000
2007-12-01,259000
2008-01-01,278000
2008-02-01,278000
2008-03-01,240000
2008-04-01,242500
2008-05-01,219500
2008-06-01,204000
2008-07-01,203000
2008-08-01,203000
2008-09-01,240000
2008-10-01,229500
2008-11-01,165000
2008-12-01,133000
2009-01-01,119000
2009-02-01,149000
2009-03-01,150000
2009-04-01,168000
2009-05-01,160000
2009-06-01,203000
2009-07-01,160000
2009-08-01,160000
2009-09-01,160000
2009-10-01,140000
2009-11-01,120000
2009-12-01,49500
2010-01-01,44000
2010-02-01,34500
2010-03-01,34500
2010-04-01,125000
2010-05-01,189000
2010-06-01,170000
2010-07-01,61750
2010-08-01,73000
2010-09-01,69750
2010-10-01,57500
2010-11-01,51250
2010-12-01,45000
2011-01-01,63000
2011-02-01,63000
2011-03-01,48000
2011-04-01,51000
2011-05-01,51000
2011-06-01,41750
2011-07-01,30500
2011-08-01,25000
2011-09-01,25000
2011-10-01,25000
2011-11-01,39000
2011-12-01,39000
2012-01-01,39000
2012-02-01,37000
2012-03-01,28000
2012-04-01,32000
2012-05-01,28000
2012-06-01,30500
2012-07-01,30250
2012-08-01,30250
2012-09-01,36000
2012-10-01,34250
2012-11-01,44250
2012-12-01,34750
2013-01-01,35250
2013-02-01,25000
2013-03-01,42500
2013-04-01,44000
2013-05-01,42000
2013-06-01,42000
2013-07-01,31100
2013-08-01,31100
2013-09-01,31100
2013-10-01,41250
2013-11-01,32250
2013-12-01,32500
2014-01-01,40500
2014-02-01,48000
2014-03-01,39000
2014-04-01,39000
2014-05-01,25800
2014-06-01,34250
2014-07-01,49000
2014-08-01,58750
2014-09-01,52000
2014-10-01,50000
2014-11-01,40450
2014-12-01,66500
2015-01-01,50500
2015-02-01,70000
2015-03-01,69000
2015-04-01,72500
2015-05-01,45000
2015-06-01,40000
2015-07-01,41500
2015-08-01,82500
2015-09-01,60000
2015-10-01,54500
2015-11-01,60000
2015-12-01,67000
2016-01-01,74000
2016-02-01,87500
2016-03-01,75000
2016-04-01,75000
2016-05-01,33250
2016-06-01,105000
2016-07-01,86000
2016-08-01,86000
2016-09-01,70000
2016-10-01,168500
2016-11-01,80000
2016-12-01,73500
2017-01-01,73500
2017-02-01,78000
