date,value
2000-01-01,336500
2000-02-01,377000
2000-03-01,378000
2000-04-01,365000
2000-05-01,329000
2000-06-01,340500
2000-07-01,340500
2000-08-01,350500
2000-09-01,345000
2000-10-01,361000
2000-11-01,380000
2000-12-01,415000
2001-01-01,397000
2001-02-01,404000
2001-03-01,387750
2001-04-01,403500
2001-05-01,420000
2001-06-01,400000
2001-07-01,389000
2001-08-01,395000
2001-09-01,380000
2001-10-01,392000
2001-11-01,377500
2001-12-01,404000
2002-01-01,405000
2002-02-01,416000
2002-03-01,421000
2002-04-01,397000
2002-05-01,435500
2002-06-01,397500
2002-07-01,399000
2002-08-01,400000
2002-09-01,420250
2002-10-01,425750
2002-11-01,424000
2002-12-01,445000
2003-01-01,440000
2003-02-01,451000
2003-03-01,449500
2003-04-01,449500
2003-05-01,395000
2003-06-01,407000
2003-07-01,407000
2003-08-01,424250
2003-09-01,418750
2003-10-01,415000
2003-11-01,412500
2003-12-01,430000
2004-01-01,446000
2004-02-01,464250
2004-03-01,460000
2004-04-01,452000
2004-05-01,442500
2004-06-01,448000
2004-07-01,442500
2004-08-01,455000
2004-09-01,470000
2004-10-01,477000
2004-11-01,485000
2004-12-01,460000
2005-01-01,455000
2005-02-01,480000
2005-03-01,514500
2005-04-01,519500
2005-05-01,499500
2005-06-01,440000
2005-07-01,457000
2005-08-01,468000
2005-09-01,492000
2005-10-01,503000
2005-11-01,510000
2005-12-01,540500
2006-01-01,551000
2006-02-01,586250
2006-03-01,589000
2006-04-01,610000
2006-05-01,609500
2006-06-01,567500
2006-07-01,535000
2006-08-01,515500
2006-09-01,530000
2006-10-01,525000
2006-11-01,504000
2006-12-01,452500
2007-01-01,458000
2007-02-01,485000
2007-03-01,520000
2007-04-01,520000
2007-05-01,513000
2007-06-01,513000
2007-07-01,489250
2007-08-01,498000
2007-09-01,509000
2007-10-01,520000
2007-11-01,532000
2007-12-01,535000
2008-01-01,559000
2008-02-01,566000
2008-03-01,630000
2008-04-01,665000
2008-05-01,588750
2008-06-01,575000
2008-07-01,550000
2008-08-01,553500
2008-09-01,555000
2008-10-01,558750
2008-11-01,532500
2008-12-01,528750
2009-01-01,512500
2009-02-01,495000
2009-03-01,490000
2009-04-01,536500
2009-05-01,570000
2009-06-01,542500
2009-07-01,548000
2009-08-01,515000
2009-09-01,535000
2009-10-01,530000
2009-11-01,535000
2009-12-01,505000
2010-01-01,475000
2010-02-01,475000
2010-03-01,550000
2010-04-01,560000
2010-05-01,520000
2010-06-01,520000
2010-07-01,540000
2010-08-01,529000
2010-09-01,500000
2010-10-01,495000
2010-11-01,497000
2010-12-01,513500
2011-01-01,516250
2011-02-01,480000
2011-03-01,480000
2011-04-01,472500
2011-05-01,475000
2011-06-01,530000
2011-07-01,530000
2011-08-01,541250
2011-09-01,490000
2011-10-01,534000
2011-11-01,544000
2011-12-01,544000
2012-01-01,530000
2012-02-01,520000
2012-03-01,450000
2012-04-01,525000
2012-05-01,559000
2012-06-01,550000
2012-07-01,470000
2012-08-01,475000
2012-09-01,477000
2012-10-01,511500
2012-11-01,499500
2012-12-01,486000
2013-01-01,454250
2013-02-01,450000
2013-03-01,442000
2013-04-01,464250
2013-05-01,490500
2013-06-01,497500
2013-07-01,520000
2013-08-01,539500
2013-09-01,553500
2013-10-01,549000
2013-11-01,563000
2013-12-01,549000
2014-01-01,566750
2014-02-01,539000
2014-03-01,575000
2014-04-01,546000
2014-05-01,560000
2014-06-01,498500
2014-07-01,522000
2014-08-01,500000
2014-09-01,532500
2014-10-01,538750
2014-11-01,569000
2014-12-01,562000
2015-01-01,584250
2015-02-01,599000
2015-03-01,599500
2015-04-01,520500
2015-05-01,519500
2015-06-01,490000
2015-07-01,490000
2015-08-01,497500
2015-09-01,530000
2015-10-01,523250
2015-11-01,547500
2015-12-01,547500
2016-01-01,587000
2016-02-01,575500
2016-03-01,576000
2016-04-01,575500
2016-05-01,525000
2016-06-01,510000
2016-07-01,530000
2016-08-01,525000
2016-09-01,555000
2016-10-01,550000
2016-11-01,573000
2016-12-01,552250
2017-01-01,559000
2017-02-01,580000
