date,value
2000-01-01,78000
2000-02-01,70000
2000-03-01,70000
2000-04-01,45000
2000-05-01,37000
2000-06-01,50000
2000-07-01,70000
2000-08-01,81000
2000-09-01,73500
2000-10-01,73250
2000-11-01,79500
2000-12-01,63000
2001-01-01,67000
2001-02-01,83000
2001-03-01,83000
2001-04-01,84000
2001-05-01,64500
2001-06-01,80000
2001-07-01,80000
2001-08-01,75000
2001-09-01,82000
2001-10-01,77500
2001-11-01,79500
2001-12-01,79000
2002-01-01,80000
2002-02-01,74500
2002-03-01,65000
2002-04-01,79750
2002-05-01,78250
2002-06-01,81500
2002-07-01,80000
2002-08-01,81000
2002-09-01,78000
2002-10-01,65000
2002-11-01,65000
2002-12-01,82000
2003-01-01,77000
2003-02-01,77000
2003-03-01,79000
2003-04-01,87000
2003-05-01,87000
2003-06-01,89500
2003-07-01,86000
2003-08-01,80500
2003-09-01,78500
2003-10-01,77000
2003-11-01,81000
2003-12-01,65500
2004-01-01,85000
2004-02-01,88250
2004-03-01,89000
2004-04-01,89500
2004-05-01,90000
2004-06-01,109000
2004-07-01,110000
2004-08-01,109000
2004-09-01,98000
2004-10-01,90000
2004-11-01,92500
2004-12-01,101500
2005-01-01,95000
2005-02-01,108000
2005-03-01,100000
2005-04-01,110500
2005-05-01,121500
2005-06-01,90500
2005-07-01,103000
2005-08-01,103500
2005-09-01,125250
2005-10-01,136500
2005-11-01,126500
2005-12-01,110000
2006-01-01,120000
2006-02-01,115000
2006-03-01,126500
2006-04-01,128500
2006-05-01,128450
2006-06-01,134900
2006-07-01,125000
2006-08-01,123000
2006-09-01,115000
2006-10-01,121000
2006-11-01,129000
2006-12-01,132500
2007-01-01,140000
2007-02-01,140000
2007-03-01,140000
2007-04-01,132500
2007-05-01,130000
2007-06-01,130000
2007-07-01,130000
2007-08-01,131000
2007-09-01,138000
2007-10-01,125000
2007-11-01,128000
2007-12-01,123000
2008-01-01,124750
2008-02-01,82000
2008-03-01,80500
2008-04-01,80000
2008-05-01,132000
2008-06-01,110000
2008-07-01,95000
2008-08-01,81500
2008-09-01,80000
2008-10-01,73500
2008-11-01,95000
2008-12-01,110000
2009-01-01,142500
2009-02-01,135000
2009-03-01,70000
2009-04-01,70000
2009-05-01,45000
2009-06-01,112000
2009-07-01,77500
2009-08-01,62000
2009-09-01,91500
2009-10-01,94750
2009-11-01,128750
2009-12-01,47000
2010-01-01,47000
2010-02-01,29000
2010-03-01,40000
2010-04-01,36250
2010-05-01,78750
2010-06-01,78750
2010-07-01,125000
2010-08-01,91250
2010-09-01,88500
2010-10-01,42500
2010-11-01,42500
2010-12-01,40000
2011-01-01,51500
2011-02-01,57500
2011-03-01,86000
2011-04-01,78000
2011-05-01,93500
2011-06-01,54000
2011-07-01,23000
2011-08-01,23000
2011-09-01,63000
2011-10-01,85500
2011-11-01,85500
2012-02-01,93000
2012-03-01,66500
2012-04-01,40000
2012-05-01,30500
2012-06-01,24000
2012-07-01,29750
2012-08-01,43000
2012-09-01,43000
2012-10-01,38500
2012-11-01,38500
2012-12-01,38500
2013-01-01,40000
2013-02-01,40000
2013-03-01,40000
2013-06-01,28000
2013-07-01,39000
2013-08-01,34000
2013-09-01,38000
2013-10-01,34000
2013-11-01,27500
2013-12-01,28250
2014-01-01,28250
2014-02-01,25750
2014-03-01,22500
2014-04-01,22500
2014-05-01,24599
2014-06-01,24599
2014-07-01,24500
2014-08-01,59250
2014-09-01,28500
2014-10-01,59250
2014-11-01,125000
2014-12-01,125000
2015-01-01,115000
2015-02-01,105500
2015-03-01,96000
2015-07-01,31000
2015-08-01,31000
2015-09-01,59000
2015-10-01,69000
2015-11-01,74000
2015-12-01,56250
2016-01-01,38000
2016-02-01,36000
2016-03-01,30500
2016-04-01,28500
2016-05-01,30500
2016-06-01,40000
2016-07-01,40000
2016-09-01,45000
2016-10-01,89500
2016-11-01,89500
2016-12-01,96000
2017-01-01,72000
2017-02-01,63500
