2016, 41.694671, -87.653535, 60643, 65
2016, 41.808226, -87.702645, 60632, 55
2016, 41.759749, -87.556487, 60649, 33
2016, 41.765929, -87.69073, 60629, 50
2016, 41.737174, -87.573268, 60617, 50
2016, 41.840226, -87.617637, 60616, 50
2016, 41.873066, -87.627675, 60605, 78
2016, 41.920059, -87.761048, 60639, 65
2016, 41.901575, -87.635385, 60610, 95
2016, 41.802881, -87.662278, 60609, 25
2016, 41.911674, -87.735238, 60639, 65
2016, 41.745781, -87.63541, 60620, 45
2016, 41.889977, -87.707332, 60624, 82
2016, 41.791464, -87.72447, 60629, 63
2016, 41.975067, -87.679484, 60625, 51
2016, 41.749376, -87.721097, 60652, 52
2016, 41.84856, -87.708706, 60623, 51
2016, 41.689951, -87.637572, 60628, 50
2016, 41.769714, -87.637153, 60621, 25
2016, 41.939797, -87.754167, 60641, 55
2016, 41.791013, -87.688954, 60629, 27
2016, 41.718372, -87.620623, 60628, 52
2016, 41.775124, -87.669089, 60636, 32
2016, 41.753748, -87.601727, 60619, 22
2016, 41.782257, -87.586615, 60637, 52
2016, 41.818729, -87.694639, 60632, 50
2016, 41.927918, -87.735999, 60639, 50
2016, 41.789961, -87.78084, 60638, 50
2016, 41.954764, -87.668953, 60613, 55
2016, 41.946645, -87.691013, 60618, 75
2016, 41.870939, -87.699896, 60612, 27
2016, 41.878444, -87.70805, 60624, 65
2016, 41.987589, -87.702496, 60659, 62
2016, 41.692035, -87.665658, 60643, 32
2016, 41.692763, -87.616353, 60628, 67
2016, 41.82388, -87.619796, 60653, 47
2016, 41.964828, -87.714819, 60625, 44
2016, 41.946365, -87.735612, 60641, 45
2016, 41.989029, -87.667136, 60660, 61
2016, 41.935634, -87.783515, 60634, 55
2016, 42.002688, -87.669192, 60626, 57
2016, 41.982961, -87.791547, 60631, 62
2016, 41.80751, -87.642966, 60609, 35
2016, 41.973185, -87.713386, 60625, 67
2016, 41.918268, -87.646009, 60614, 67
2016, 41.688137, -87.53757, 60617, 42
2016, 41.898995, -87.667483, 60622, 65
2016, 41.780526, -87.718014, 60629, 57
2016, 41.982973, -87.722386, 60659, 93
2016, 41.759852, -87.675947, 60636, 90
2016, 41.803772, -87.590421, 60615, 69
2016, 41.842533, -87.695261, 60608, 25
2016, 41.981315, -87.708708, 60625, 88
2016, 41.864365, -87.668722, 60608, 69
2016, 41.813675, -87.603874, 60653, 50
2016, 41.691221, -87.71777, 60655, 67
2016, 41.830555, -87.619216, 60653, 52
2016, 41.878603, -87.664233, 60607, 87
2016, 41.80306, -87.722042, 60632, 62
2016, 41.902626, -87.686906, 60622, 42
2016, 41.65629, -87.59062, 60627, 57
2016, 41.70666, -87.601216, 60628, 30
2016, 41.705859, -87.653749, 60643, 52
2016, 41.852667, -87.663732, 60608, 44
2016, 41.960364, -87.764663, 60641, 70
2016, 41.793553, -87.641244, 60621, 44
2016, 41.849675, -87.625315, 60616, 81
2016, 41.698739, -87.532976, 60617, 64
2016, 41.934126, -87.656229, 60657, 69
2016, 41.92985, -87.646413, 60614, 61
2016, 41.833854, -87.650653, 60608, 53
2016, 42.01015, -87.684442, 60645, 75
2016, 41.916045, -87.721742, 60647, 80
2016, 41.945062, -87.681041, 60618, 77
2016, 41.867832, -87.680418, 60612, 18
2016, 41.748247, -87.591654, 60619, 65
2016, 41.705131, -87.658074, 60643, 63
2016, 41.932511, -87.739388, 60641, 63
2016, 41.754194, -87.670927, 60620, 42
2016, 41.774246, -87.653532, 60621, 55
2016, 41.95822, -87.702151, 60618, 60
2016, 41.784942, -87.647453, 60621, 32
2016, 41.971506, -87.709304, 60625, 80
2016, 41.867813, -87.770418, 60644, 72
2016, 41.972394, -87.757565, 60630, 82
2016, 41.885321, -87.705855, 60612, 82
2016, 41.958938, -87.73402, 60641, 62
2016, 41.94953, -87.686018, 60618, 67
2016, 41.710435, -87.61739, 60628, 50
2016, 41.950781, -87.664968, 60613, 91
2016, 42.003412, -87.697463, 60645, 80
2016, 41.749339, -87.669366, 60620, 63
2016, 41.754365, -87.557142, 60649, 36
2016, 41.753457, -87.708731, 60652, 47
2016, 41.68666, -87.633632, 60628, 67
2016, 41.930966, -87.696294, 60647, 73
2016, 41.949114, -87.798669, 60634, 71
2016, 41.699726, -87.562084, 60617, 65
2016, 41.882997, -87.670682, 60612, 53
2016, 41.77162, -87.621746, 60637, 41
2016, 41.760847, -87.576075, 60649, 80
2016, 41.975754, -87.696556, 60625, 59
2016, 41.917598, -87.7827, 60639, 78
2016, 41.79676, -87.616141, 60615, 28
2016, 41.937937, -87.669853, 60657, 84
2016, 41.714402, -87.567131, 60617, 63
2016, 41.84545, -87.714927, 60623, 34
2016, 41.728481, -87.607435, 60619, 63
2016, 41.912358, -87.668661, 60622, 77
2016, 41.828868, -87.692457, 60632, 71
2016, 41.897663, -87.765606, 60651, 55
2016, 41.795031, -87.791544, 60638, 67
2016, 41.739226, -87.580729, 60617, 71
2016, 41.843698, -87.717319, 60623, 53
2016, 41.903792, -87.717927, 60651, 61
2016, 41.948007, -87.829296, 60634, 70
2016, 41.783368, -87.590795, 60637, 53
2016, 41.742517, -87.696012, 60652, 59
2016, 41.793272, -87.6878, 60629, 48
2016, 41.789828, -87.622453, 60637, 71
2016, 41.653702, -87.599516, 60827, 44
2016, 41.657405, -87.606474, 60827, 15
