date,value
2000-01-01,87500
2000-02-01,89000
2000-03-01,87000
2000-04-01,85000
2000-05-01,86000
2000-06-01,90000
2000-07-01,92000
2000-08-01,93000
2000-09-01,93000
2000-10-01,95000
2000-11-01,97500
2000-12-01,99000
2001-01-01,102000
2001-02-01,106500
2001-03-01,104250
2001-04-01,103500
2001-05-01,100000
2001-06-01,101750
2001-07-01,100000
2001-08-01,104000
2001-09-01,109500
2001-10-01,110000
2001-11-01,110000
2001-12-01,107000
2002-01-01,109000
2002-02-01,109000
2002-03-01,114000
2002-04-01,114000
2002-05-01,110000
2002-06-01,117750
2002-07-01,120000
2002-08-01,120000
2002-09-01,120500
2002-10-01,123000
2002-11-01,125000
2002-12-01,127500
2003-01-01,130000
2003-02-01,130500
2003-03-01,130500
2003-04-01,132000
2003-05-01,133000
2003-06-01,133000
2003-07-01,135000
2003-08-01,130000
2003-09-01,130000
2003-10-01,131500
2003-11-01,139000
2003-12-01,142000
2004-01-01,142000
2004-02-01,142000
2004-03-01,143000
2004-04-01,145000
2004-05-01,149500
2004-06-01,152500
2004-07-01,153750
2004-08-01,152000
2004-09-01,152000
2004-10-01,157500
2004-11-01,159000
2004-12-01,165000
2005-01-01,165000
2005-02-01,170000
2005-03-01,169450
2005-04-01,170000
2005-05-01,172500
2005-06-01,173000
2005-07-01,178000
2005-08-01,176000
2005-09-01,180000
2005-10-01,180000
2005-11-01,192000
2005-12-01,185000
2006-01-01,182000
2006-02-01,181000
2006-03-01,187000
2006-04-01,190000
2006-05-01,195750
2006-06-01,200000
2006-07-01,200000
2006-08-01,200000
2006-09-01,206500
2006-10-01,215000
2006-11-01,214250
2006-12-01,202250
2007-01-01,190000
2007-02-01,190000
2007-03-01,187500
2007-04-01,180000
2007-05-01,178000
2007-06-01,180000
2007-07-01,204000
2007-08-01,198000
2007-09-01,195000
2007-10-01,187000
2007-11-01,195000
2007-12-01,185000
2008-01-01,175000
2008-02-01,160000
2008-03-01,158500
2008-04-01,145000
2008-05-01,135000
2008-06-01,140000
2008-07-01,150000
2008-08-01,155500
2008-09-01,125000
2008-10-01,115000
2008-11-01,110750
2008-12-01,117500
2009-01-01,120000
2009-02-01,95000
2009-03-01,75750
2009-04-01,82500
2009-05-01,76500
2009-06-01,80000
2009-07-01,51000
2009-08-01,60000
2009-09-01,52000
2009-10-01,65500
2009-11-01,60000
2009-12-01,78500
2010-01-01,72000
2010-02-01,91500
2010-03-01,102500
2010-04-01,105000
2010-05-01,72000
2010-06-01,69750
2010-07-01,72000
2010-08-01,109000
2010-09-01,82500
2010-10-01,81750
2010-11-01,79250
2010-12-01,90500
2011-01-01,87500
2011-02-01,85000
2011-03-01,64000
2011-04-01,60000
2011-05-01,51500
2011-06-01,49600
2011-07-01,58250
2011-08-01,60000
2011-09-01,68500
2011-10-01,70000
2011-11-01,70000
2011-12-01,67500
2012-01-01,52500
2012-02-01,50000
2012-03-01,50000
2012-04-01,54500
2012-05-01,51000
2012-06-01,51500
2012-07-01,51500
2012-08-01,52000
2012-09-01,58000
2012-10-01,64500
2012-11-01,53500
2012-12-01,53500
2013-01-01,50000
2013-02-01,57000
2013-03-01,62000
2013-04-01,62000
2013-05-01,59500
2013-06-01,59000
2013-07-01,62000
2013-08-01,60000
2013-09-01,64000
2013-10-01,62250
2013-11-01,67000
2013-12-01,67000
2014-01-01,70000
2014-02-01,65000
2014-03-01,66500
2014-04-01,61000
2014-05-01,61500
2014-06-01,70000
2014-07-01,71500
2014-08-01,75000
2014-09-01,73000
2014-10-01,80000
2014-11-01,80000
2014-12-01,82500
2015-01-01,95000
2015-02-01,85000
2015-03-01,80000
2015-04-01,75000
2015-05-01,75000
2015-06-01,71500
2015-07-01,75000
2015-08-01,82500
2015-09-01,89000
2015-10-01,95000
2015-11-01,95000
2015-12-01,104000
2016-01-01,105500
2016-02-01,114000
2016-03-01,120000
2016-04-01,118000
2016-05-01,130000
2016-06-01,105250
2016-07-01,110250
2016-08-01,119500
2016-09-01,124000
2016-10-01,128000
2016-11-01,122000
2016-12-01,105000
2017-01-01,104500
