date,value
2000-01-01,88000
2000-02-01,95000
2000-03-01,96500
2000-04-01,85000
2000-05-01,67450
2000-06-01,99750
2000-07-01,108000
2000-08-01,106500
2000-09-01,102000
2000-10-01,95000
2000-11-01,97000
2000-12-01,102000
2001-01-01,105000
2001-02-01,103000
2001-03-01,100000
2001-04-01,87500
2001-05-01,85000
2001-06-01,106000
2001-07-01,109500
2001-08-01,105000
2001-09-01,110000
2001-10-01,115000
2001-11-01,115500
2001-12-01,115500
2002-01-01,108500
2002-02-01,103000
2002-03-01,107500
2002-04-01,110000
2002-05-01,125000
2002-06-01,115000
2002-07-01,105000
2002-08-01,105000
2002-09-01,101000
2002-10-01,119000
2002-11-01,119500
2002-12-01,120000
2003-01-01,120000
2003-02-01,110000
2003-03-01,119000
2003-04-01,110000
2003-05-01,124000
2003-06-01,120000
2003-07-01,128500
2003-08-01,131500
2003-09-01,134000
2003-10-01,138750
2003-11-01,140000
2003-12-01,140000
2004-01-01,140000
2004-02-01,133750
2004-03-01,127500
2004-04-01,132500
2004-05-01,137500
2004-06-01,143500
2004-07-01,130000
2004-08-01,121000
2004-09-01,125000
2004-10-01,130000
2004-11-01,140000
2004-12-01,140000
2005-01-01,145000
2005-02-01,160000
2005-03-01,145000
2005-04-01,150000
2005-05-01,150000
2005-06-01,159500
2005-07-01,160000
2005-08-01,160000
2005-09-01,160000
2005-10-01,167000
2005-11-01,160000
2005-12-01,167000
2006-01-01,180000
2006-02-01,187000
2006-03-01,184500
2006-04-01,163500
2006-05-01,173500
2006-06-01,175000
2006-07-01,176500
2006-08-01,164750
2006-09-01,160000
2006-10-01,175000
2006-11-01,170000
2006-12-01,168250
2007-01-01,158500
2007-02-01,168250
2007-03-01,204500
2007-04-01,190000
2007-05-01,183000
2007-06-01,176000
2007-07-01,178000
2007-08-01,174500
2007-09-01,164500
2007-10-01,164500
2007-11-01,160000
2007-12-01,146750
2008-01-01,138000
2008-02-01,145500
2008-03-01,172500
2008-04-01,145500
2008-05-01,132500
2008-06-01,105250
2008-07-01,152000
2008-08-01,165000
2008-09-01,178000
2008-10-01,171500
2008-11-01,159000
2008-12-01,146000
2009-01-01,137000
2009-02-01,52500
2009-03-01,109500
2009-04-01,73750
2009-05-01,135000
2009-06-01,118500
2009-07-01,131000
2009-08-01,64500
2009-09-01,143000
2009-10-01,77000
2009-11-01,86750
2009-12-01,77000
2010-01-01,143000
2010-02-01,154000
2010-03-01,117500
2010-04-01,147000
2010-05-01,130750
2010-06-01,116750
2010-07-01,112000
2010-08-01,140000
2010-09-01,135000
2010-10-01,102000
2010-11-01,70500
2010-12-01,76000
2011-01-01,120000
2011-02-01,141250
2011-03-01,128750
2011-04-01,137500
2011-05-01,104500
2011-06-01,131500
2011-07-01,140000
2011-08-01,140000
2011-09-01,165000
2011-10-01,159000
2011-11-01,162500
2011-12-01,107500
2012-01-01,116000
2012-02-01,87500
2012-03-01,75000
2012-04-01,48750
2012-05-01,75000
2012-06-01,121000
2012-07-01,130000
2012-08-01,155750
2012-09-01,155000
2012-10-01,128000
2012-11-01,60000
2012-12-01,56000
2013-01-01,62000
2013-02-01,95000
2013-03-01,95000
2013-04-01,85000
2013-05-01,133000
2013-06-01,133000
2013-07-01,139500
2013-08-01,105000
2013-09-01,105000
2013-10-01,56000
2013-11-01,86000
2013-12-01,70000
2014-01-01,70000
2014-02-01,83500
2014-03-01,147250
2014-04-01,146500
2014-05-01,133000
2014-06-01,118000
2014-07-01,144000
2014-08-01,155250
2014-09-01,144000
2014-10-01,123500
2014-11-01,127750
2014-12-01,114500
2015-01-01,150000
2015-02-01,153000
2015-03-01,151500
2015-04-01,122500
2015-05-01,101000
2015-06-01,79750
2015-07-01,79750
2015-08-01,68700
2015-09-01,105500
2015-10-01,105500
2015-11-01,144500
2015-12-01,156000
2016-01-01,182000
2016-02-01,169000
2016-03-01,169000
2016-04-01,149000
2016-05-01,168000
2016-06-01,187750
2016-07-01,176750
2016-08-01,161000
2016-09-01,139000
2016-10-01,155000
2016-11-01,165000
2016-12-01,175000
2017-01-01,175000
