date,value
2000-01-01,184500
2000-02-01,178000
2000-03-01,210500
2000-04-01,214500
2000-05-01,231000
2000-06-01,229250
2000-07-01,226750
2000-08-01,225500
2000-09-01,216250
2000-10-01,212000
2000-11-01,209500
2000-12-01,197000
2001-01-01,197000
2001-02-01,201000
2001-03-01,230000
2001-04-01,218750
2001-05-01,211250
2001-06-01,203750
2001-07-01,215000
2001-08-01,238000
2001-09-01,238500
2001-10-01,235000
2001-11-01,245500
2001-12-01,235000
2002-01-01,238000
2002-02-01,220000
2002-03-01,230000
2002-04-01,224000
2002-05-01,240500
2002-06-01,255000
2002-07-01,260000
2002-08-01,250000
2002-09-01,248000
2002-10-01,255500
2002-11-01,265000
2002-12-01,270000
2003-01-01,267500
2003-02-01,250000
2003-03-01,250000
2003-04-01,266000
2003-05-01,280000
2003-06-01,278500
2003-07-01,280000
2003-08-01,280000
2003-09-01,283000
2003-10-01,290000
2003-11-01,302250
2003-12-01,300000
2004-01-01,296000
2004-02-01,300000
2004-03-01,300500
2004-04-01,299500
2004-05-01,299500
2004-06-01,315000
2004-07-01,332000
2004-08-01,315000
2004-09-01,295000
2004-10-01,258500
2004-11-01,285000
2004-12-01,316000
2005-01-01,314000
2005-02-01,322000
2005-03-01,305000
2005-04-01,208000
2005-05-01,330000
2005-06-01,350000
2005-07-01,365000
2005-08-01,362500
2005-09-01,362500
2005-10-01,356000
2005-11-01,259500
2005-12-01,236000
2006-01-01,236000
2006-02-01,290000
2006-03-01,257500
2006-04-01,330000
2006-05-01,354000
2006-06-01,330000
2006-07-01,342000
2006-08-01,328500
2006-09-01,345000
2006-10-01,367500
2006-11-01,366500
2006-12-01,365000
2007-01-01,365000
2007-02-01,363000
2007-03-01,360000
2007-04-01,290500
2007-05-01,340000
2007-06-01,342500
2007-07-01,356000
2007-08-01,360500
2007-09-01,351000
2007-10-01,350500
2007-11-01,332500
2007-12-01,360000
2008-01-01,320000
2008-02-01,340000
2008-03-01,337500
2008-04-01,295000
2008-05-01,290000
2008-06-01,300500
2008-07-01,312000
2008-08-01,286250
2008-09-01,286250
2008-10-01,325000
2008-11-01,308000
2008-12-01,278750
2009-01-01,266250
2009-02-01,285000
2009-03-01,297500
2009-04-01,285000
2009-05-01,295000
2009-06-01,295000
2009-07-01,315500
2009-08-01,305500
2009-09-01,307500
2009-10-01,285000
2009-11-01,255000
2009-12-01,285000
2010-01-01,272000
2010-02-01,276000
2010-03-01,250000
2010-04-01,244500
2010-05-01,250000
2010-06-01,265000
2010-07-01,280000
2010-08-01,265000
2010-09-01,262500
2010-10-01,255000
2010-11-01,230000
2010-12-01,230000
2011-01-01,245000
2011-02-01,265000
2011-03-01,250000
2011-04-01,325000
2011-05-01,280000
2011-06-01,280000
2011-07-01,230000
2011-08-01,256000
2011-09-01,305000
2011-10-01,276500
2011-11-01,233000
2011-12-01,228500
2012-01-01,220000
2012-02-01,220000
2012-03-01,215000
2012-04-01,239000
2012-05-01,210000
2012-06-01,212000
2012-07-01,225000
2012-08-01,235000
2012-09-01,230000
2012-10-01,254750
2012-11-01,227000
2012-12-01,235000
2013-01-01,160000
2013-02-01,235000
2013-03-01,262500
2013-04-01,280000
2013-05-01,285000
2013-06-01,290000
2013-07-01,254000
2013-08-01,377750
2013-09-01,354000
2013-10-01,365250
2013-11-01,290000
2013-12-01,269000
2014-01-01,245000
2014-02-01,255000
2014-03-01,250000
2014-04-01,270000
2014-05-01,297500
2014-06-01,320000
2014-07-01,319000
2014-08-01,310000
2014-09-01,310000
2014-10-01,304000
2014-11-01,310000
2014-12-01,300000
2015-01-01,299000
2015-02-01,289250
2015-03-01,280000
2015-04-01,274000
2015-05-01,267000
2015-06-01,297500
2015-07-01,317000
2015-08-01,326000
2015-09-01,326000
2015-10-01,325500
2015-11-01,324000
2015-12-01,314000
2016-01-01,298000
2016-02-01,258000
2016-03-01,256250
2016-04-01,252500
2016-05-01,287500
2016-06-01,284250
2016-07-01,323250
2016-08-01,322500
2016-09-01,342000
2016-10-01,300000
2016-11-01,316500
2016-12-01,320250
2017-01-01,297500
