date,value
2000-01-01,180000
2000-02-01,167500
2000-03-01,163500
2000-04-01,162000
2000-05-01,179000
2000-06-01,174000
2000-07-01,176000
2000-08-01,180000
2000-09-01,190000
2000-10-01,203000
2000-11-01,210000
2000-12-01,229500
2001-01-01,230000
2001-02-01,242000
2001-03-01,217500
2001-04-01,210500
2001-05-01,211000
2001-06-01,198000
2001-07-01,210000
2001-08-01,215000
2001-09-01,215000
2001-10-01,212000
2001-11-01,213500
2001-12-01,215000
2002-01-01,222500
2002-02-01,210750
2002-03-01,218500
2002-04-01,220000
2002-05-01,227000
2002-06-01,221000
2002-07-01,220000
2002-08-01,222000
2002-09-01,245000
2002-10-01,251000
2002-11-01,250000
2002-12-01,245000
2003-01-01,241000
2003-02-01,210000
2003-03-01,202500
2003-04-01,196000
2003-05-01,225500
2003-06-01,225500
2003-07-01,220000
2003-08-01,245000
2003-09-01,255000
2003-10-01,254750
2003-11-01,240000
2003-12-01,234000
2004-01-01,243000
2004-02-01,251000
2004-03-01,260000
2004-04-01,265000
2004-05-01,277500
2004-06-01,264500
2004-07-01,248500
2004-08-01,240000
2004-09-01,250000
2004-10-01,272500
2004-11-01,273750
2004-12-01,262500
2005-01-01,260000
2005-02-01,273000
2005-03-01,270000
2005-04-01,269000
2005-05-01,269500
2005-06-01,267000
2005-07-01,250000
2005-08-01,228000
2005-09-01,250000
2005-10-01,275000
2005-11-01,271500
2005-12-01,251000
2006-01-01,243000
2006-02-01,298500
2006-03-01,291750
2006-04-01,301500
2006-05-01,307500
2006-06-01,278000
2006-07-01,272000
2006-08-01,282000
2006-09-01,293500
2006-10-01,280000
2006-11-01,260000
2006-12-01,264500
2007-01-01,276500
2007-02-01,285000
2007-03-01,277500
2007-04-01,275000
2007-05-01,234000
2007-06-01,237000
2007-07-01,254500
2007-08-01,265250
2007-09-01,265500
2007-10-01,269500
2007-11-01,260000
2007-12-01,265000
2008-01-01,253500
2008-02-01,258750
2008-03-01,229500
2008-04-01,237500
2008-05-01,227000
2008-06-01,235000
2008-07-01,278000
2008-08-01,291000
2008-09-01,297500
2008-10-01,266000
2008-11-01,262000
2008-12-01,234000
2009-01-01,225000
2009-02-01,227500
2009-03-01,260750
2009-04-01,270000
2009-05-01,263500
2009-06-01,260000
2009-07-01,218250
2009-08-01,231250
2009-09-01,229500
2009-10-01,220000
2009-11-01,200000
2009-12-01,190000
2010-01-01,197500
2010-02-01,202500
2010-03-01,229500
2010-04-01,230000
2010-05-01,234250
2010-06-01,205500
2010-07-01,220000
2010-08-01,210000
2010-09-01,215000
2010-10-01,213000
2010-11-01,213000
2010-12-01,209000
2011-01-01,215000
2011-02-01,212000
2011-03-01,220000
2011-04-01,216250
2011-05-01,209500
2011-06-01,200000
2011-07-01,188000
2011-08-01,187000
2011-09-01,205000
2011-10-01,195000
2011-11-01,198000
2011-12-01,175000
2012-01-01,188750
2012-02-01,178750
2012-03-01,150000
2012-04-01,153000
2012-05-01,168500
2012-06-01,190000
2012-07-01,190000
2012-08-01,195750
2012-09-01,225000
2012-10-01,231000
2012-11-01,214000
2012-12-01,165000
2013-01-01,165000
2013-02-01,189500
2013-03-01,200000
2013-04-01,185000
2013-05-01,180000
2013-06-01,162750
2013-07-01,237500
2013-08-01,240000
2013-09-01,257000
2013-10-01,245000
2013-11-01,275750
2013-12-01,262500
2014-01-01,255000
2014-02-01,206500
2014-03-01,248000
2014-04-01,255500
2014-05-01,320000
2014-06-01,322500
2014-07-01,312500
2014-08-01,307000
2014-09-01,257500
2014-10-01,297500
2014-11-01,286000
2014-12-01,282000
2015-01-01,275000
2015-02-01,249500
2015-03-01,218500
2015-04-01,225000
2015-05-01,260000
2015-06-01,286000
2015-07-01,324500
2015-08-01,350000
2015-09-01,342250
2015-10-01,310000
2015-11-01,306000
2015-12-01,302500
2016-01-01,320000
2016-02-01,250000
2016-03-01,242500
2016-04-01,245000
2016-05-01,257000
2016-06-01,265000
2016-07-01,277500
2016-08-01,285500
2016-09-01,325000
2016-10-01,346250
2016-11-01,297500
2016-12-01,278000
2017-01-01,269000
