date,value
2000-01-01,206750
2000-02-01,216750
2000-03-01,202500
2000-04-01,215000
2000-05-01,186000
2000-06-01,215000
2000-07-01,209000
2000-08-01,202000
2000-09-01,209000
2000-10-01,223000
2000-11-01,240000
2000-12-01,249750
2001-01-01,215750
2001-02-01,215000
2001-03-01,210000
2001-04-01,209500
2001-05-01,214500
2001-06-01,262500
2001-07-01,265000
2001-08-01,266000
2001-09-01,266000
2001-10-01,261500
2001-11-01,255000
2001-12-01,245500
2002-01-01,250000
2002-02-01,250000
2002-03-01,258250
2002-04-01,233500
2002-05-01,225000
2002-06-01,235000
2002-07-01,239750
2002-08-01,268750
2002-09-01,282000
2002-10-01,286500
2002-11-01,306000
2002-12-01,275000
2003-01-01,293000
2003-02-01,256000
2003-03-01,274000
2003-04-01,260250
2003-05-01,245000
2003-06-01,245000
2003-07-01,256500
2003-08-01,263500
2003-09-01,259500
2003-10-01,261250
2003-11-01,260000
2003-12-01,279000
2004-01-01,304500
2004-02-01,297500
2004-03-01,289500
2004-04-01,285000
2004-05-01,293000
2004-06-01,304000
2004-07-01,292500
2004-08-01,287500
2004-09-01,295000
2004-10-01,299500
2004-11-01,309250
2004-12-01,305500
2005-01-01,313500
2005-02-01,299000
2005-03-01,302000
2005-04-01,298250
2005-05-01,303500
2005-06-01,300500
2005-07-01,309000
2005-08-01,310000
2005-09-01,325000
2005-10-01,334500
2005-11-01,330000
2005-12-01,323750
2006-01-01,350000
2006-02-01,350000
2006-03-01,346750
2006-04-01,307000
2006-05-01,315750
2006-06-01,326500
2006-07-01,349000
2006-08-01,350000
2006-09-01,358250
2006-10-01,347000
2006-11-01,349000
2006-12-01,339500
2007-01-01,342250
2007-02-01,335000
2007-03-01,311000
2007-04-01,335000
2007-05-01,322000
2007-06-01,327500
2007-07-01,327500
2007-08-01,321000
2007-09-01,326000
2007-10-01,305000
2007-11-01,315000
2007-12-01,320000
2008-01-01,320000
2008-02-01,321000
2008-03-01,336000
2008-04-01,336000
2008-05-01,334500
2008-06-01,340000
2008-07-01,330000
2008-08-01,325000
2008-09-01,294000
2008-10-01,294000
2008-11-01,280000
2008-12-01,290000
2009-01-01,328500
2009-02-01,301500
2009-03-01,335000
2009-04-01,320000
2009-05-01,356250
2009-06-01,298500
2009-07-01,326000
2009-08-01,315000
2009-09-01,310500
2009-10-01,289000
2009-11-01,285000
2009-12-01,291500
2010-01-01,294000
2010-02-01,281500
2010-03-01,225000
2010-04-01,217500
2010-05-01,245250
2010-06-01,252750
2010-07-01,250250
2010-08-01,267000
2010-09-01,282500
2010-10-01,285250
2010-11-01,262500
2010-12-01,247500
2011-01-01,247500
2011-02-01,240000
2011-03-01,208500
2011-04-01,203000
2011-05-01,237000
2011-06-01,275000
2011-07-01,280000
2011-08-01,256500
2011-09-01,255000
2011-10-01,250750
2011-11-01,256500
2011-12-01,267500
2012-01-01,237500
2012-02-01,185000
2012-03-01,205000
2012-04-01,210000
2012-05-01,255000
2012-06-01,237500
2012-07-01,248000
2012-08-01,249000
2012-09-01,299000
2012-10-01,307500
2012-11-01,306000
2012-12-01,275000
2013-01-01,243000
2013-02-01,249000
2013-03-01,252250
2013-04-01,252250
2013-05-01,340000
2013-06-01,340000
2013-07-01,323750
2013-08-01,303000
2013-09-01,299500
2013-10-01,308000
2013-11-01,290000
2013-12-01,290000
2014-01-01,290000
2014-02-01,296500
2014-03-01,303000
2014-04-01,302500
2014-05-01,318000
2014-06-01,334250
2014-07-01,339000
2014-08-01,340000
2014-09-01,342500
2014-10-01,355000
2014-11-01,350000
2014-12-01,355000
2015-01-01,342500
2015-02-01,308000
2015-03-01,311500
2015-04-01,325000
2015-05-01,329000
2015-06-01,350000
2015-07-01,350000
2015-08-01,347500
2015-09-01,349500
2015-10-01,334500
2015-11-01,350000
2015-12-01,334500
2016-01-01,336000
2016-02-01,309000
2016-03-01,332500
2016-04-01,340000
2016-05-01,360000
2016-06-01,355000
2016-07-01,356000
2016-08-01,377500
2016-09-01,385000
2016-10-01,372000
2016-11-01,370000
2016-12-01,378000
2017-01-01,395500
