date,value
2000-01-01,154500
2000-02-01,162000
2000-03-01,162000
2000-04-01,167250
2000-05-01,171750
2000-06-01,210000
2000-07-01,215000
2000-08-01,199000
2000-09-01,199750
2000-10-01,222500
2000-11-01,223500
2000-12-01,233500
2001-01-01,192000
2001-02-01,187000
2001-03-01,185500
2001-04-01,188500
2001-05-01,196000
2001-06-01,199500
2001-07-01,200000
2001-08-01,209500
2001-09-01,235000
2001-10-01,227500
2001-11-01,243500
2001-12-01,225000
2002-01-01,225500
2002-02-01,222500
2002-03-01,220000
2002-04-01,223500
2002-05-01,224000
2002-06-01,220000
2002-07-01,210000
2002-08-01,215000
2002-09-01,215000
2002-10-01,221500
2002-11-01,220000
2002-12-01,239500
2003-01-01,238500
2003-02-01,235375
2003-03-01,238000
2003-04-01,241500
2003-05-01,262500
2003-06-01,246250
2003-07-01,248000
2003-08-01,248000
2003-09-01,248000
2003-10-01,250000
2003-11-01,272500
2003-12-01,295000
2004-01-01,277500
2004-02-01,270000
2004-03-01,267000
2004-04-01,251500
2004-05-01,247500
2004-06-01,260000
2004-07-01,287000
2004-08-01,290000
2004-09-01,285000
2004-10-01,272500
2004-11-01,280000
2004-12-01,287500
2005-01-01,292000
2005-02-01,285000
2005-03-01,279000
2005-04-01,275000
2005-05-01,285500
2005-06-01,284000
2005-07-01,305000
2005-08-01,308750
2005-09-01,319500
2005-10-01,319500
2005-11-01,315000
2005-12-01,310000
2006-01-01,310000
2006-02-01,315000
2006-03-01,320000
2006-04-01,301000
2006-05-01,307000
2006-06-01,295000
2006-07-01,298000
2006-08-01,335000
2006-09-01,340000
2006-10-01,336000
2006-11-01,315000
2006-12-01,293500
2007-01-01,293000
2007-02-01,277500
2007-03-01,306500
2007-04-01,309500
2007-05-01,344500
2007-06-01,300000
2007-07-01,285000
2007-08-01,256000
2007-09-01,246000
2007-10-01,234500
2007-11-01,236500
2007-12-01,246750
2008-01-01,324000
2008-02-01,300000
2008-03-01,260000
2008-04-01,260000
2008-05-01,297000
2008-06-01,297000
2008-07-01,292500
2008-08-01,252500
2008-09-01,255500
2008-10-01,255000
2008-11-01,256500
2008-12-01,240000
2009-01-01,265000
2009-02-01,338000
2009-03-01,338000
2009-04-01,281500
2009-05-01,267500
2009-06-01,281250
2009-07-01,323000
2009-08-01,296500
2009-09-01,235000
2009-10-01,233000
2009-11-01,234500
2009-12-01,225000
2010-01-01,216250
2010-02-01,199500
2010-03-01,216750
2010-04-01,193250
2010-05-01,198750
2010-06-01,207500
2010-07-01,218000
2010-08-01,216500
2010-09-01,219000
2010-10-01,205000
2010-11-01,160000
2010-12-01,150000
2011-01-01,150000
2011-02-01,160000
2011-03-01,160000
2011-04-01,127500
2011-05-01,165000
2011-06-01,151000
2011-07-01,165000
2011-08-01,166750
2011-09-01,204000
2011-10-01,205000
2011-11-01,166750
2011-12-01,191000
2012-01-01,190000
2012-02-01,160000
2012-03-01,117000
2012-04-01,140000
2012-05-01,180000
2012-06-01,195000
2012-07-01,169500
2012-08-01,170000
2012-09-01,173500
2012-10-01,195000
2012-11-01,185000
2012-12-01,190000
2013-01-01,179000
2013-02-01,148500
2013-03-01,142750
2013-04-01,155000
2013-05-01,190000
2013-06-01,210000
2013-07-01,260000
2013-08-01,282000
2013-09-01,265000
2013-10-01,253000
2013-11-01,237500
2013-12-01,230000
2014-01-01,252000
2014-02-01,243500
2014-03-01,250000
2014-04-01,250550
2014-05-01,229000
2014-06-01,260000
2014-07-01,251500
2014-08-01,320000
2014-09-01,339000
2014-10-01,395000
2014-11-01,334000
2014-12-01,310000
2015-01-01,282000
2015-02-01,283500
2015-03-01,245000
2015-04-01,257500
2015-05-01,295250
2015-06-01,317000
2015-07-01,305000
2015-08-01,278750
2015-09-01,312250
2015-10-01,320000
2015-11-01,317500
2015-12-01,268000
2016-01-01,270000
2016-02-01,285000
2016-03-01,279000
2016-04-01,274750
2016-05-01,250000
2016-06-01,280000
2016-07-01,341250
2016-08-01,366250
2016-09-01,366000
2016-10-01,320500
2016-11-01,334500
2016-12-01,335000
2017-01-01,376500
