date,value
2000-01-01,88000
2000-02-01,88000
2000-10-01,33000
2000-11-01,33000
2000-12-01,49000
2001-01-01,65000
2001-02-01,65000
2001-03-01,56500
2001-04-01,56500
2001-05-01,72000
2001-06-01,72000
2001-07-01,72000
2001-08-01,40000
2001-09-01,40000
2001-10-01,30000
2001-11-01,52500
2001-12-01,52500
2002-01-01,60000
2002-02-01,52500
2002-03-01,60000
2002-04-01,60750
2002-05-01,60750
2002-06-01,48750
2002-07-01,65000
2002-08-01,77500
2002-09-01,77500
2002-10-01,77500
2002-11-01,82500
2002-12-01,100000
2003-01-01,40000
2003-02-01,40000
2003-03-01,40000
2003-04-01,140000
2003-06-01,54000
2003-07-01,54000
2003-08-01,54000
2003-10-01,162500
2003-11-01,105000
2003-12-01,100000
2004-01-01,45000
2004-02-01,92000
2004-03-01,92000
2004-04-01,89000
2004-05-01,65000
2004-06-01,50000
2004-07-01,50000
2004-08-01,40000
2004-09-01,67500
2004-10-01,66000
2004-11-01,166000
2004-12-01,97500
2005-01-01,95000
2005-02-01,95000
2005-03-01,95000
2005-04-01,114000
2005-05-01,135000
2005-06-01,175000
2005-07-01,175000
2005-08-01,100500
2005-09-01,95500
2005-10-01,115000
2005-11-01,147500
2005-12-01,76000
2006-01-01,76000
2006-02-01,92500
2006-03-01,148500
2006-04-01,148500
2006-05-01,112000
2006-06-01,112500
2006-07-01,142500
2006-08-01,143500
2006-09-01,137500
2006-10-01,113250
2006-11-01,129750
2006-12-01,124500
2007-01-01,118000
2007-02-01,78000
2007-03-01,109000
2007-04-01,157500
2007-05-01,165000
2007-06-01,165000
2007-07-01,154750
2007-08-01,147500
2007-09-01,125000
2007-10-01,125000
2007-11-01,125000
2007-12-01,45000
2008-01-01,45000
2008-02-01,57000
2008-03-01,70000
2008-04-01,70000
2008-05-01,34500
2008-06-01,34500
2008-07-01,75000
2008-08-01,92500
2008-09-01,265500
2008-10-01,421000
2008-11-01,399000
2008-12-01,52500
2009-01-01,24000
2009-02-01,20000
2009-03-01,125000
2009-04-01,125000
2009-05-01,125000
2009-12-01,55000
2010-01-01,55000
2010-02-01,52500
2010-03-01,105000
2010-04-01,115000
2010-05-01,160000
2010-06-01,200000
2010-07-01,72500
2010-08-01,72500
2010-09-01,84000
2010-10-01,216500
2010-11-01,216500
2011-03-01,225000
2011-04-01,225000
2011-05-01,225000
2011-07-01,112500
2011-08-01,112500
2011-09-01,112500
2011-10-01,22000
2011-11-01,22000
2011-12-01,22000
2012-02-01,280000
2012-03-01,280000
2012-04-01,280000
2012-05-01,27000
2012-06-01,27000
2012-07-01,27000
2013-02-01,30000
2013-03-01,30000
2013-04-01,30000
2013-05-01,86250
2013-06-01,37500
2013-07-01,37500
2013-08-01,23000
2013-12-01,21000
2014-01-01,21000
2014-02-01,21000
2014-03-01,108000
2014-04-01,81000
2014-05-01,81000
2014-06-01,27000
2014-07-01,45000
2014-08-01,44500
2014-09-01,44500
2014-10-01,52000
2014-11-01,60000
2014-12-01,46000
2015-01-01,33000
2015-02-01,34000
2015-03-01,35000
2015-04-01,35000
2015-05-01,42250
2015-06-01,34500
2015-09-01,124000
2015-10-01,124000
2015-11-01,124000
2015-12-01,27500
2016-01-01,27500
2016-02-01,27500
2016-03-01,135000
2016-04-01,135000
2016-05-01,135000
2016-06-01,107500
2016-07-01,107500
2016-08-01,107500
2016-09-01,76000
2016-10-01,76000
2016-11-01,76000
2016-12-01,90000
2017-01-01,65000
