date,value
2000-01-01,166000
2000-02-01,167000
2000-03-01,167000
2000-04-01,155000
2000-05-01,164000
2000-06-01,159000
2000-07-01,164500
2000-08-01,170000
2000-09-01,175000
2000-10-01,175000
2000-11-01,167500
2000-12-01,176500
2001-01-01,172500
2001-02-01,165000
2001-03-01,167500
2001-04-01,159000
2001-05-01,170000
2001-06-01,178000
2001-07-01,188000
2001-08-01,200000
2001-09-01,194500
2001-10-01,187000
2001-11-01,185000
2001-12-01,185000
2002-01-01,185000
2002-02-01,170500
2002-03-01,165000
2002-04-01,189500
2002-05-01,209000
2002-06-01,217000
2002-07-01,215000
2002-08-01,210000
2002-09-01,203000
2002-10-01,206500
2002-11-01,200000
2002-12-01,200000
2003-01-01,195000
2003-02-01,200000
2003-03-01,211000
2003-04-01,200000
2003-05-01,200000
2003-06-01,210750
2003-07-01,211500
2003-08-01,220000
2003-09-01,204500
2003-10-01,203500
2003-11-01,198500
2003-12-01,192500
2004-01-01,235000
2004-02-01,249500
2004-03-01,260500
2004-04-01,236000
2004-05-01,222500
2004-06-01,210000
2004-07-01,225000
2004-08-01,225000
2004-09-01,231500
2004-10-01,237500
2004-11-01,245500
2004-12-01,245000
2005-01-01,278500
2005-02-01,300500
2005-03-01,295000
2005-04-01,271500
2005-05-01,266000
2005-06-01,270000
2005-07-01,265000
2005-08-01,247000
2005-09-01,232500
2005-10-01,229000
2005-11-01,212500
2005-12-01,209000
2006-01-01,210000
2006-02-01,218500
2006-03-01,215000
2006-04-01,215000
2006-05-01,211000
2006-06-01,220000
2006-07-01,221000
2006-08-01,245750
2006-09-01,245500
2006-10-01,245000
2006-11-01,234000
2006-12-01,234000
2007-01-01,234000
2007-02-01,235000
2007-03-01,235000
2007-04-01,275000
2007-05-01,250000
2007-06-01,248500
2007-07-01,237000
2007-08-01,250000
2007-09-01,260000
2007-10-01,260000
2007-11-01,266500
2007-12-01,258000
2008-01-01,252500
2008-02-01,270000
2008-03-01,280000
2008-04-01,280000
2008-05-01,239000
2008-06-01,238000
2008-07-01,242000
2008-08-01,240000
2008-09-01,252500
2008-10-01,240000
2008-11-01,240500
2008-12-01,232500
2009-01-01,232500
2009-02-01,235000
2009-03-01,224000
2009-04-01,268500
2009-05-01,280000
2009-06-01,260250
2009-07-01,200250
2009-08-01,192000
2009-09-01,220000
2009-10-01,225000
2009-11-01,223750
2009-12-01,229000
2010-01-01,235000
2010-02-01,230000
2010-03-01,210000
2010-04-01,187500
2010-05-01,207500
2010-06-01,223750
2010-07-01,222000
2010-08-01,211500
2010-09-01,158000
2010-10-01,157250
2010-11-01,177500
2010-12-01,205000
2011-01-01,157500
2011-02-01,117500
2011-03-01,122500
2011-04-01,115500
2011-05-01,118500
2011-06-01,115500
2011-07-01,128000
2011-08-01,145000
2011-09-01,157500
2011-10-01,166000
2011-11-01,151250
2011-12-01,142500
2012-01-01,121500
2012-02-01,104500
2012-03-01,104000
2012-04-01,72000
2012-05-01,83000
2012-06-01,113000
2012-07-01,124250
2012-08-01,130000
2012-09-01,123000
2012-10-01,122500
2012-11-01,140000
2012-12-01,125000
2013-01-01,131000
2013-02-01,117500
2013-03-01,137250
2013-04-01,132000
2013-05-01,160000
2013-06-01,175750
2013-07-01,185000
2013-08-01,177500
2013-09-01,215000
2013-10-01,180000
2013-11-01,218750
2013-12-01,188000
2014-01-01,206500
2014-02-01,154250
2014-03-01,160000
2014-04-01,157500
2014-05-01,175000
2014-06-01,178750
2014-07-01,192500
2014-08-01,208000
2014-09-01,243500
2014-10-01,225000
2014-11-01,217500
2014-12-01,215000
2015-01-01,180000
2015-02-01,175000
2015-03-01,185000
2015-04-01,228750
2015-05-01,242500
2015-06-01,228500
2015-07-01,250100
2015-08-01,250050
2015-09-01,250000
2015-10-01,250000
2015-11-01,220000
2015-12-01,250000
2016-01-01,242000
2016-02-01,249000
2016-03-01,224000
2016-04-01,245000
2016-05-01,245000
2016-06-01,246500
2016-07-01,217500
2016-08-01,238000
2016-09-01,266250
2016-10-01,255000
2016-11-01,252500
2016-12-01,247500
2017-01-01,283000
