date,value
2000-01-01,74500
2000-02-01,189500
2000-03-01,200000
2000-04-01,150000
2000-05-01,106500
2000-06-01,160000
2000-07-01,200000
2000-08-01,203250
2000-09-01,206500
2000-10-01,206500
2000-11-01,173000
2000-12-01,189000
2001-01-01,176000
2001-02-01,145000
2001-03-01,100000
2001-04-01,78000
2001-05-01,110000
2001-06-01,97500
2001-07-01,112000
2001-08-01,136000
2001-09-01,187000
2001-10-01,187000
2001-11-01,149500
2001-12-01,113500
2002-01-01,115250
2002-02-01,116500
2002-03-01,122500
2002-04-01,119500
2002-05-01,116500
2002-06-01,113250
2002-07-01,113750
2002-08-01,114500
2002-09-01,120250
2002-10-01,133750
2002-11-01,132500
2002-12-01,143000
2003-01-01,170000
2003-02-01,170000
2003-03-01,145500
2003-04-01,106000
2003-05-01,134000
2003-06-01,152500
2003-07-01,146000
2003-08-01,145000
2003-09-01,128750
2003-10-01,128750
2003-11-01,120000
2003-12-01,128250
2004-01-01,138250
2004-02-01,115000
2004-03-01,135000
2004-04-01,150000
2004-05-01,175000
2004-06-01,195000
2004-07-01,178000
2004-08-01,176000
2004-09-01,136000
2004-10-01,150000
2004-11-01,174000
2004-12-01,220000
2005-01-01,174000
2005-02-01,146500
2005-03-01,120000
2005-04-01,123500
2005-05-01,162000
2005-06-01,154000
2005-07-01,145000
2005-08-01,150000
2005-09-01,175000
2005-10-01,215000
2005-11-01,239000
2005-12-01,239000
2006-01-01,249000
2006-02-01,240000
2006-03-01,240000
2006-04-01,225750
2006-05-01,210000
2006-06-01,210000
2006-07-01,202500
2006-08-01,206000
2006-09-01,216000
2006-10-01,227500
2006-11-01,240000
2006-12-01,232000
2007-01-01,234250
2007-02-01,232000
2007-03-01,225000
2007-04-01,225000
2007-05-01,200000
2007-06-01,214500
2007-07-01,227000
2007-08-01,250750
2007-09-01,239000
2007-10-01,225500
2007-11-01,203750
2007-12-01,225500
2008-01-01,185500
2008-02-01,187000
2008-03-01,162000
2008-04-01,164500
2008-05-01,168500
2008-06-01,158000
2008-07-01,182500
2008-08-01,149000
2008-09-01,171500
2008-10-01,180000
2008-11-01,161500
2008-12-01,163500
2009-01-01,186500
2009-02-01,218000
2009-03-01,142250
2009-04-01,92750
2009-05-01,85000
2009-06-01,54250
2009-07-01,53250
2009-08-01,87500
2009-09-01,149000
2009-10-01,130000
2009-11-01,135000
2009-12-01,209750
2010-01-01,225000
2010-02-01,207500
2010-03-01,207500
2010-04-01,210500
2010-05-01,262500
2010-06-01,217000
2010-07-01,230000
2010-08-01,240000
2010-09-01,261250
2010-10-01,266250
2010-11-01,99000
2010-12-01,64750
2011-01-01,63750
2011-02-01,150000
2011-03-01,175500
2011-04-01,140000
2011-05-01,85000
2011-06-01,70000
2011-07-01,70000
2011-08-01,43250
2011-09-01,85050
2011-10-01,71275
2011-11-01,85050
2011-12-01,68750
2012-01-01,80000
2012-02-01,160000
2012-03-01,132500
2012-04-01,48000
2012-05-01,45250
2012-06-01,115000
2012-07-01,136500
2012-08-01,112000
2012-09-01,42250
2012-10-01,34000
2012-11-01,30000
2012-12-01,33604
2013-01-01,80000
2013-02-01,56100
2013-03-01,75000
2013-04-01,56100
2013-05-01,89000
2013-06-01,102500
2013-07-01,84000
2013-08-01,72500
2013-09-01,77000
2013-10-01,82000
2013-11-01,85000
2013-12-01,82250
2014-01-01,85000
2014-02-01,65000
2014-03-01,55500
2014-04-01,58500
2014-05-01,86250
2014-06-01,111500
2014-07-01,73500
2014-08-01,60000
2014-09-01,70000
2014-10-01,125000
2014-11-01,94000
2014-12-01,94000
2015-01-01,108000
2015-02-01,116500
2015-03-01,75000
2015-04-01,75000
2015-05-01,85750
2015-06-01,132500
2015-07-01,112000
2015-08-01,145000
2015-09-01,109500
2015-10-01,110100
2015-11-01,109000
2015-12-01,127500
2016-01-01,136000
2016-02-01,128000
2016-03-01,128750
2016-04-01,103750
2016-05-01,113000
2016-06-01,111000
2016-07-01,115000
2016-08-01,189000
2016-09-01,202500
2016-10-01,191000
2016-11-01,119500
2016-12-01,114750
2017-01-01,128500
