date,value
2000-01-01,92500
2000-02-01,75000
2000-03-01,82000
2000-04-01,99500
2000-05-01,99500
2000-06-01,113500
2000-07-01,125000
2000-08-01,80000
2000-09-01,75000
2000-10-01,75000
2000-11-01,114000
2000-12-01,110000
2001-01-01,117000
2001-02-01,117500
2001-03-01,143500
2001-04-01,104000
2001-05-01,85000
2001-06-01,72500
2001-07-01,51500
2001-08-01,50000
2001-09-01,150250
2001-10-01,174000
2001-11-01,174000
2001-12-01,167500
2002-01-01,128000
2002-02-01,118500
2002-03-01,93500
2002-04-01,140000
2002-05-01,182000
2002-06-01,173000
2002-07-01,155500
2002-08-01,140000
2002-09-01,140000
2002-10-01,140000
2002-11-01,200000
2002-12-01,200000
2003-01-01,240000
2003-02-01,240000
2003-03-01,197500
2003-04-01,130000
2003-05-01,160000
2003-06-01,160000
2003-07-01,160000
2003-08-01,158000
2003-09-01,164000
2003-10-01,170000
2003-11-01,252500
2003-12-01,244000
2004-01-01,267000
2004-02-01,248500
2004-03-01,259000
2004-04-01,249500
2004-05-01,259000
2004-06-01,259000
2004-07-01,255000
2004-08-01,253500
2004-09-01,250000
2004-10-01,237500
2004-11-01,225000
2004-12-01,266000
2005-01-01,267250
2005-02-01,265000
2005-03-01,260500
2005-04-01,261000
2005-05-01,261500
2005-06-01,267500
2005-07-01,268500
2005-08-01,265000
2005-09-01,289000
2005-10-01,302500
2005-11-01,310000
2005-12-01,280000
2006-01-01,309000
2006-02-01,327000
2006-03-01,330000
2006-04-01,299000
2006-05-01,323000
2006-06-01,275000
2006-07-01,330000
2006-08-01,280000
2006-09-01,280000
2006-10-01,289000
2006-11-01,354000
2006-12-01,321500
2007-01-01,297000
2007-02-01,274000
2007-03-01,275000
2007-04-01,274000
2007-05-01,275000
2007-06-01,280000
2007-07-01,253500
2007-08-01,222250
2007-09-01,214500
2007-10-01,225000
2007-11-01,250000
2007-12-01,250000
2008-01-01,237000
2008-02-01,317000
2008-03-01,326000
2008-04-01,337000
2008-05-01,315000
2008-06-01,222500
2008-07-01,222500
2008-08-01,352000
2008-09-01,352000
2008-10-01,353500
2008-11-01,386500
2008-12-01,426500
2009-01-01,389000
2009-02-01,400500
2009-03-01,389000
2009-04-01,412000
2009-05-01,352000
2009-06-01,180000
2009-07-01,145000
2009-08-01,180000
2009-09-01,220000
2009-10-01,220000
2009-11-01,233000
2009-12-01,246000
2010-01-01,228500
2010-02-01,120000
2010-03-01,120000
2010-04-01,120000
2010-05-01,107000
2010-06-01,190000
2010-07-01,190000
2010-08-01,125000
2010-09-01,147500
2010-10-01,142500
2010-11-01,231500
2010-12-01,160000
2011-01-01,308000
2011-02-01,162250
2011-03-01,182500
2011-04-01,96000
2011-05-01,62500
2011-06-01,50000
2011-07-01,47500
2011-09-01,203750
2011-10-01,203750
2011-11-01,187500
2011-12-01,170000
2012-01-01,192500
2012-02-01,245000
2012-03-01,187500
2012-04-01,130000
2012-05-01,68250
2012-06-01,94000
2012-07-01,117000
2012-08-01,238000
2012-09-01,238000
2012-10-01,238000
2012-11-01,155000
2012-12-01,155000
2013-01-01,220000
2013-02-01,215000
2013-03-01,265000
2013-04-01,215000
2013-05-01,71250
2013-06-01,40000
2013-07-01,62000
2013-08-01,166000
2013-09-01,155000
2013-10-01,166000
2013-11-01,142000
2013-12-01,165000
2014-01-01,165000
2014-02-01,180000
2014-03-01,194000
2014-04-01,194000
2014-05-01,92500
2014-06-01,173750
2014-07-01,255000
2014-08-01,255000
2014-09-01,268500
2014-10-01,225000
2014-11-01,250000
2014-12-01,225000
2015-01-01,60000
2015-02-01,150000
2015-03-01,169000
2015-04-01,189000
2015-05-01,225000
2015-06-01,224500
2015-07-01,266000
2015-08-01,245500
2015-09-01,230500
2015-10-01,235000
2015-11-01,230500
2015-12-01,284750
2016-01-01,284750
2016-02-01,292500
2016-03-01,218000
2016-04-01,183000
2016-05-01,168000
2016-06-01,249900
2016-07-01,176450
2016-08-01,261000
2016-09-01,225000
2016-10-01,222000
2016-11-01,147500
2016-12-01,150000
2017-01-01,150000
