date,value
2000-01-01,65000
2000-02-01,65000
2000-03-01,67000
2000-04-01,65000
2000-05-01,67000
2000-06-01,67000
2000-07-01,70000
2000-08-01,73250
2000-09-01,71250
2000-10-01,70000
2000-11-01,65000
2000-12-01,65000
2001-01-01,65000
2001-02-01,65000
2001-03-01,65000
2001-04-01,69500
2001-05-01,73000
2001-06-01,74000
2001-07-01,75000
2001-08-01,71000
2001-09-01,65000
2001-10-01,63000
2001-11-01,64000
2001-12-01,69000
2002-01-01,69000
2002-02-01,72000
2002-03-01,70000
2002-04-01,69000
2002-05-01,69000
2002-06-01,72000
2002-07-01,78000
2002-08-01,82250
2002-09-01,80000
2002-10-01,80000
2002-11-01,74000
2002-12-01,65000
2003-01-01,69250
2003-02-01,66000
2003-03-01,72000
2003-04-01,75000
2003-05-01,80000
2003-06-01,80000
2003-07-01,83750
2003-08-01,80000
2003-09-01,77000
2003-10-01,80000
2003-11-01,77000
2003-12-01,77000
2004-01-01,76000
2004-02-01,85000
2004-03-01,85000
2004-04-01,88000
2004-05-01,85250
2004-06-01,90000
2004-07-01,89500
2004-08-01,95000
2004-09-01,97000
2004-10-01,95000
2004-11-01,95000
2004-12-01,95000
2005-01-01,96000
2005-02-01,103500
2005-03-01,102500
2005-04-01,100750
2005-05-01,108500
2005-06-01,110000
2005-07-01,115000
2005-08-01,110000
2005-09-01,110000
2005-10-01,115000
2005-11-01,120000
2005-12-01,123000
2006-01-01,124000
2006-02-01,120000
2006-03-01,121500
2006-04-01,125000
2006-05-01,125000
2006-06-01,125000
2006-07-01,130000
2006-08-01,135000
2006-09-01,135000
2006-10-01,138000
2006-11-01,135000
2006-12-01,130000
2007-01-01,125000
2007-02-01,130000
2007-03-01,132000
2007-04-01,131000
2007-05-01,129500
2007-06-01,127000
2007-07-01,129500
2007-08-01,129000
2007-09-01,121500
2007-10-01,121000
2007-11-01,123000
2007-12-01,132250
2008-01-01,131000
2008-02-01,130000
2008-03-01,130000
2008-04-01,132000
2008-05-01,112500
2008-06-01,75000
2008-07-01,76000
2008-08-01,120000
2008-09-01,85000
2008-10-01,63500
2008-11-01,43000
2008-12-01,44500
2009-01-01,55000
2009-02-01,72250
2009-03-01,69750
2009-04-01,59000
2009-05-01,57000
2009-06-01,57500
2009-07-01,60000
2009-08-01,60000
2009-09-01,65000
2009-10-01,75000
2009-11-01,75000
2009-12-01,70000
2010-01-01,45000
2010-02-01,44500
2010-03-01,45000
2010-04-01,31000
2010-05-01,33500
2010-06-01,32000
2010-07-01,46000
2010-08-01,37000
2010-09-01,43000
2010-10-01,45500
2010-11-01,71750
2010-12-01,48500
2011-01-01,45000
2011-02-01,57500
2011-03-01,77500
2011-04-01,48750
2011-05-01,39000
2011-06-01,43000
2011-07-01,24500
2011-08-01,40000
2011-09-01,49500
2011-10-01,59500
2011-11-01,60000
2011-12-01,40000
2012-01-01,25000
2012-02-01,23500
2012-03-01,20000
2012-04-01,69000
2012-05-01,69000
2012-06-01,30000
2012-07-01,23000
2012-08-01,25000
2012-09-01,26000
2012-10-01,28750
2012-11-01,30000
2012-12-01,40000
2013-01-01,36450
2013-02-01,57500
2013-03-01,57500
2013-04-01,46250
2013-05-01,30050
2013-06-01,30500
2013-07-01,30050
2013-08-01,30000
2013-09-01,30000
2013-10-01,34000
2013-11-01,41500
2013-12-01,50000
2014-01-01,52000
2014-02-01,33000
2014-03-01,33000
2014-04-01,33000
2014-05-01,29000
2014-06-01,28000
2014-07-01,29000
2014-08-01,30000
2014-09-01,25250
2014-10-01,23750
2014-11-01,25000
2014-12-01,25000
2015-01-01,23000
2015-02-01,23000
2015-03-01,66500
2015-04-01,56000
2015-05-01,56000
2015-06-01,40000
2015-07-01,35000
2015-08-01,30000
2015-09-01,27500
2015-10-01,32000
2015-11-01,52500
2015-12-01,40500
2016-01-01,30500
2016-02-01,27000
2016-03-01,26500
2016-04-01,27000
2016-05-01,27444
2016-06-01,28250
2016-07-01,32500
2016-08-01,30000
2016-09-01,35500
2016-10-01,40000
2016-11-01,37750
2016-12-01,28500
2017-01-01,26501
