date,value
2000-01-01,70500
2000-02-01,90250
2000-03-01,75000
2000-04-01,88500
2000-05-01,97500
2000-06-01,110000
2000-07-01,129000
2000-08-01,125000
2000-09-01,129000
2000-10-01,125000
2000-11-01,118500
2000-12-01,120000
2001-01-01,107000
2001-02-01,130500
2001-03-01,139000
2001-04-01,155000
2001-05-01,167000
2001-06-01,120500
2001-07-01,110000
2001-08-01,111000
2001-09-01,111500
2001-10-01,135000
2001-11-01,123500
2001-12-01,123000
2002-01-01,122500
2002-02-01,72000
2002-03-01,82000
2002-04-01,82000
2002-05-01,158750
2002-06-01,170000
2002-07-01,165000
2002-08-01,169500
2002-09-01,135000
2002-10-01,180500
2002-11-01,176000
2002-12-01,177000
2003-01-01,176000
2003-02-01,186000
2003-03-01,185500
2003-04-01,178750
2003-05-01,178750
2003-06-01,176000
2003-07-01,200000
2003-08-01,176000
2003-09-01,150750
2003-10-01,156500
2003-11-01,175500
2003-12-01,187500
2004-01-01,182000
2004-02-01,186750
2004-03-01,205000
2004-04-01,215000
2004-05-01,170000
2004-06-01,175000
2004-07-01,179500
2004-08-01,194750
2004-09-01,194500
2004-10-01,183500
2004-11-01,180000
2004-12-01,135000
2005-01-01,190000
2005-02-01,196000
2005-03-01,243000
2005-04-01,222000
2005-05-01,210000
2005-06-01,195000
2005-07-01,217000
2005-08-01,229500
2005-09-01,220000
2005-10-01,217500
2005-11-01,211500
2005-12-01,229000
2006-01-01,256500
2006-02-01,245000
2006-03-01,222000
2006-04-01,220000
2006-05-01,221000
2006-06-01,211500
2006-07-01,207000
2006-08-01,199500
2006-09-01,190000
2006-10-01,206000
2006-11-01,223000
2006-12-01,259000
2007-01-01,253000
2007-02-01,260000
2007-03-01,250000
2007-04-01,250500
2007-05-01,245000
2007-06-01,269500
2007-07-01,264000
2007-08-01,242000
2007-09-01,220000
2007-10-01,220000
2007-11-01,232500
2007-12-01,239250
2008-01-01,255000
2008-02-01,230000
2008-03-01,230000
2008-04-01,220000
2008-05-01,272250
2008-06-01,276000
2008-07-01,304000
2008-08-01,275000
2008-09-01,287000
2008-10-01,262000
2008-11-01,262000
2008-12-01,225000
2009-01-01,225000
2009-02-01,230000
2009-03-01,217000
2009-04-01,194250
2009-05-01,192500
2009-06-01,186750
2009-07-01,188500
2009-08-01,204250
2009-09-01,209000
2009-10-01,185000
2009-11-01,77000
2009-12-01,63500
2010-01-01,59500
2010-02-01,59500
2010-03-01,59500
2010-04-01,96500
2010-05-01,70000
2010-06-01,96500
2010-07-01,65500
2010-08-01,93000
2010-09-01,78000
2010-10-01,112000
2010-11-01,53000
2010-12-01,41500
2011-01-01,47250
2011-02-01,72000
2011-03-01,76750
2011-04-01,58000
2011-05-01,52500
2011-06-01,58000
2011-07-01,52500
2011-08-01,31250
2011-09-01,39750
2011-10-01,59500
2011-11-01,73500
2011-12-01,69000
2012-01-01,145000
2012-02-01,82500
2012-03-01,96000
2012-04-01,70000
2012-05-01,55000
2012-06-01,41500
2012-07-01,37500
2012-08-01,39000
2012-09-01,49000
2012-10-01,49750
2012-11-01,48000
2012-12-01,50000
2013-01-01,58000
2013-02-01,75500
2013-03-01,67000
2013-04-01,55000
2013-05-01,48000
2013-06-01,46750
2013-07-01,60000
2013-08-01,60000
2013-09-01,53000
2013-10-01,53000
2013-11-01,62500
2013-12-01,104250
2014-01-01,129000
2014-02-01,115000
2014-03-01,101500
2014-04-01,39000
2014-05-01,56000
2014-06-01,58000
2014-07-01,62250
2014-08-01,60000
2014-09-01,47750
2014-10-01,51750
2014-11-01,56250
2014-12-01,65000
2015-01-01,65000
2015-02-01,85000
2015-03-01,67000
2015-04-01,67000
2015-05-01,86000
2015-06-01,138750
2015-07-01,111750
2015-08-01,90000
2015-09-01,90000
2015-10-01,90000
2015-11-01,154000
2015-12-01,101000
2016-01-01,93500
2016-02-01,103500
2016-03-01,116000
2016-04-01,123000
2016-05-01,148500
2016-06-01,175000
2016-07-01,142000
2016-08-01,140000
2016-09-01,106500
2016-10-01,112500
2016-11-01,112500
2016-12-01,152500
2017-01-01,157000
