date,value
2000-01-01,97000
2000-02-01,92500
2000-03-01,100000
2000-04-01,88000
2000-05-01,103500
2000-06-01,89000
2000-07-01,92000
2000-08-01,89000
2000-09-01,87500
2000-10-01,87500
2000-11-01,101500
2000-12-01,104000
2001-01-01,106000
2001-02-01,107500
2001-03-01,100000
2001-04-01,102000
2001-05-01,99500
2001-06-01,100750
2001-07-01,102500
2001-08-01,104000
2001-09-01,112000
2001-10-01,115000
2001-11-01,115000
2001-12-01,117500
2002-01-01,133000
2002-02-01,134500
2002-03-01,120000
2002-04-01,119000
2002-05-01,106500
2002-06-01,120000
2002-07-01,110000
2002-08-01,120000
2002-09-01,113500
2002-10-01,125000
2002-11-01,119000
2002-12-01,127500
2003-01-01,121250
2003-02-01,123500
2003-03-01,110000
2003-04-01,104000
2003-05-01,104000
2003-06-01,140000
2003-07-01,141500
2003-08-01,130000
2003-09-01,130000
2003-10-01,129250
2003-11-01,130000
2003-12-01,129000
2004-01-01,129000
2004-02-01,132000
2004-03-01,118000
2004-04-01,134000
2004-05-01,132000
2004-06-01,135000
2004-07-01,151000
2004-08-01,153500
2004-09-01,159000
2004-10-01,157000
2004-11-01,146000
2004-12-01,142000
2005-01-01,136000
2005-02-01,136000
2005-03-01,137000
2005-04-01,138000
2005-05-01,142500
2005-06-01,149000
2005-07-01,150500
2005-08-01,160500
2005-09-01,157500
2005-10-01,157500
2005-11-01,170000
2005-12-01,169250
2006-01-01,170000
2006-02-01,164500
2006-03-01,165000
2006-04-01,164000
2006-05-01,170500
2006-06-01,176250
2006-07-01,174250
2006-08-01,186000
2006-09-01,187500
2006-10-01,187500
2006-11-01,178000
2006-12-01,170000
2007-01-01,178500
2007-02-01,172000
2007-03-01,175000
2007-04-01,175000
2007-05-01,175000
2007-06-01,166000
2007-07-01,167000
2007-08-01,170750
2007-09-01,180000
2007-10-01,180000
2007-11-01,190000
2007-12-01,190000
2008-01-01,195000
2008-02-01,171500
2008-03-01,171750
2008-04-01,173500
2008-05-01,197500
2008-06-01,185000
2008-07-01,155000
2008-08-01,148000
2008-09-01,130000
2008-10-01,143250
2008-11-01,156500
2008-12-01,150000
2009-01-01,147500
2009-02-01,135000
2009-03-01,170000
2009-04-01,95000
2009-05-01,125000
2009-06-01,170000
2009-07-01,155000
2009-08-01,166000
2009-09-01,144000
2009-10-01,138000
2009-11-01,127000
2009-12-01,95000
2010-01-01,127000
2010-02-01,133500
2010-03-01,151250
2010-04-01,135000
2010-05-01,115250
2010-06-01,135000
2010-07-01,122000
2010-08-01,155000
2010-09-01,155000
2010-10-01,145000
2010-11-01,141500
2010-12-01,125000
2011-01-01,118000
2011-02-01,82000
2011-03-01,84500
2011-04-01,75000
2011-05-01,145000
2011-06-01,85750
2011-07-01,110000
2011-08-01,110000
2011-09-01,125000
2011-10-01,155000
2011-11-01,135000
2011-12-01,92500
2012-01-01,104000
2012-02-01,86000
2012-03-01,80000
2012-04-01,80000
2012-05-01,132500
2012-06-01,87750
2012-07-01,92750
2012-08-01,100000
2012-09-01,128000
2012-10-01,128000
2012-11-01,67000
2012-12-01,69000
2013-01-01,73000
2013-02-01,85000
2013-03-01,115250
2013-04-01,142750
2013-05-01,115750
2013-06-01,54750
2013-07-01,63500
2013-08-01,57750
2013-09-01,58500
2013-10-01,65500
2013-11-01,115000
2013-12-01,136000
2014-01-01,142250
2014-02-01,130000
2014-03-01,130000
2014-04-01,130000
2014-05-01,150000
2014-06-01,155000
2014-07-01,161500
2014-08-01,160000
2014-09-01,169000
2014-10-01,166500
2014-11-01,158000
2014-12-01,150000
2015-01-01,140000
2015-02-01,125000
2015-03-01,130000
2015-04-01,125500
2015-05-01,135000
2015-06-01,154500
2015-07-01,163250
2015-08-01,163000
2015-09-01,160000
2015-10-01,150000
2015-11-01,145000
2015-12-01,133500
2016-01-01,125000
2016-02-01,152000
2016-03-01,157000
2016-04-01,155250
2016-05-01,153000
2016-06-01,153000
2016-07-01,161000
2016-08-01,165000
2016-09-01,165000
2016-10-01,160000
2016-11-01,157500
2016-12-01,153000
2017-01-01,153000
