date,value
2000-01-01,60000
2000-02-01,75000
2000-03-01,90000
2000-04-01,96000
2000-05-01,95000
2000-06-01,85000
2000-07-01,66500
2000-08-01,53000
2000-09-01,79500
2000-10-01,79000
2000-11-01,83000
2000-12-01,110000
2001-01-01,143500
2001-02-01,120000
2001-03-01,95000
2001-04-01,96000
2001-05-01,100000
2001-06-01,102000
2001-07-01,112000
2001-08-01,104000
2001-09-01,93000
2001-10-01,82500
2001-11-01,94000
2001-12-01,96000
2002-01-01,96000
2002-02-01,125000
2002-03-01,105000
2002-04-01,121750
2002-05-01,103000
2002-06-01,104000
2002-07-01,96500
2002-08-01,90000
2002-09-01,90000
2002-10-01,90000
2002-11-01,104500
2002-12-01,104000
2003-01-01,104500
2003-02-01,115000
2003-03-01,125000
2003-04-01,139250
2003-05-01,133250
2003-06-01,137250
2003-07-01,84000
2003-08-01,131000
2003-09-01,125000
2003-10-01,145000
2003-11-01,145000
2003-12-01,123750
2004-01-01,127500
2004-02-01,131250
2004-03-01,140000
2004-04-01,132500
2004-05-01,140000
2004-06-01,144000
2004-07-01,145000
2004-08-01,115000
2004-09-01,115000
2004-10-01,137000
2004-11-01,135000
2004-12-01,137000
2005-01-01,127000
2005-02-01,130750
2005-03-01,130000
2005-04-01,131750
2005-05-01,142000
2005-06-01,142000
2005-07-01,142250
2005-08-01,140000
2005-09-01,132000
2005-10-01,148000
2005-11-01,148250
2005-12-01,152750
2006-01-01,155000
2006-02-01,155000
2006-03-01,147500
2006-04-01,151500
2006-05-01,152500
2006-06-01,162500
2006-07-01,156250
2006-08-01,167000
2006-09-01,177500
2006-10-01,180000
2006-11-01,167000
2006-12-01,166000
2007-01-01,143500
2007-02-01,175000
2007-03-01,152500
2007-04-01,155750
2007-05-01,158500
2007-06-01,172500
2007-07-01,177250
2007-08-01,202500
2007-09-01,217665
2007-10-01,211950
2007-11-01,200000
2007-12-01,185000
2008-01-01,180000
2008-02-01,200000
2008-03-01,208500
2008-04-01,213500
2008-05-01,241500
2008-06-01,238000
2008-07-01,229750
2008-08-01,225000
2008-09-01,227250
2008-10-01,188500
2008-11-01,195000
2008-12-01,187000
2009-01-01,196250
2009-02-01,165000
2009-03-01,189750
2009-04-01,190000
2009-05-01,189500
2009-06-01,153500
2009-07-01,141500
2009-08-01,139000
2009-09-01,55250
2009-10-01,53500
2009-11-01,57000
2009-12-01,57000
2010-01-01,30000
2010-02-01,38000
2010-03-01,110750
2010-04-01,94500
2010-05-01,67250
2010-06-01,61750
2010-07-01,40000
2010-08-01,36000
2010-09-01,86500
2010-10-01,146500
2010-11-01,146500
2010-12-01,41500
2011-01-01,112500
2011-02-01,112500
2011-03-01,112500
2011-04-01,45000
2011-05-01,37000
2011-06-01,35000
2011-07-01,30000
2011-08-01,32500
2011-09-01,60000
2011-10-01,101000
2011-11-01,117000
2011-12-01,65000
2012-01-01,36500
2012-02-01,36500
2012-03-01,36500
2012-04-01,126000
2012-05-01,34000
2012-06-01,31750
2012-07-01,26750
2012-08-01,37000
2012-09-01,32000
2012-10-01,32000
2012-11-01,28500
2012-12-01,110000
2013-01-01,72000
2013-02-01,72500
2013-03-01,45750
2013-04-01,45750
2013-05-01,31000
2013-06-01,25500
2013-07-01,31000
2013-08-01,40000
2013-09-01,45000
2013-10-01,45000
2013-11-01,89250
2013-12-01,107250
2014-01-01,159250
2014-02-01,153500
2014-03-01,62750
2014-04-01,91250
2014-05-01,100000
2014-06-01,130000
2014-07-01,97000
2014-08-01,63500
2014-09-01,34500
2014-10-01,54750
2014-11-01,54000
2014-12-01,66000
2015-01-01,50500
2015-02-01,50000
2015-03-01,32500
2015-04-01,33750
2015-05-01,68000
2015-06-01,80000
2015-07-01,89250
2015-08-01,127500
2015-09-01,120000
2015-10-01,68000
2015-11-01,47500
2015-12-01,42500
2016-01-01,80000
2016-02-01,112000
2016-03-01,111000
2016-04-01,79250
2016-05-01,37000
2016-06-01,91000
2016-07-01,98000
2016-08-01,99000
2016-09-01,140000
2016-10-01,80000
2016-11-01,105000
2016-12-01,122500
2017-01-01,87500
